"Date","Plot","Grazed","total_mass"
"1999",127,"pre",1294.732
"1999",128,"pre",615.29
"1999",129,"pre",903.25
"1999",130,"pre",93.25
"1999",131,"pre",961.526
"1999",132,"pre",437.65
"1999",133,"pre",460.772
"1999",134,"pre",435.5
"1999",135,"pre",581.876
"1999",136,"pre",569.65
"1999",137,"pre",603.85
"1999",138,"pre",1460.35
"1999",139,"pre",936.9
"1999",140,"pre",541.65
"1999",141,"pre",792.15
"1999",142,"pre",515.386
"1999",143,"pre",707.35
"1999",144,"pre",485.5
"1999",145,"pre",959.3
"1999",146,"pre",983.25
"1999",147,"pre",594.85
"1996",1,"pre",351.9
"1996",2,"pre",440.8
"1996",3,"pre",167.7
"1996",4,"pre",144.8
"1996",5,"pre",1368.6
"1996",6,"pre",229
"1996",7,"pre",374.5
"1996",8,"pre",607.5
"1996",9,"pre",406.7
"1996",10,"pre",133.2
"1996",11,"pre",172.6
"1996",12,"pre",55.4
"1996",13,"pre",324.7
"1996",14,"pre",1161.4
"1996",15,"pre",805.3
"1996",16,"pre",631.8
"1996",17,"pre",1030.1
"1996",18,"pre",729.4
"1996",19,"pre",361.1
"1996",20,"pre",47.4
"1996",21,"pre",340.7
"1996",22,"pre",41.6
"1996",23,"pre",106.7
"1996",24,"pre",331.8
"1996",25,"pre",570.3
"1996",26,"pre",604.4
"1996",27,"pre",389.6
"1996",28,"pre",663.4
"1996",29,"pre",856.3
"1996",30,"pre",510.2
"1996",31,"pre",272.4
"1996",32,"pre",1173.3
"1996",33,"pre",1609.9
"1996",34,"pre",522.8
"1996",35,"pre",100
"1996",36,"pre",141.1
"1996",37,"pre",276.8
"1996",38,"pre",291.2
"1996",39,"pre",620
"1996",40,"pre",547.8
"1996",41,"pre",580.7
"1996",42,"pre",587.8
"1996",43,"pre",87.9
"1996",44,"pre",174.7
"1996",45,"pre",564.7
"1996",46,"pre",348.6
"1996",47,"pre",310.9
"1996",48,"pre",606.4
"1996",49,"pre",257.4
"1996",50,"pre",392.1
"1996",51,"pre",695.1
"1996",52,"pre",311
"1996",53,"pre",139.1
"1996",55,"pre",1210.5
"1996",56,"pre",107
"1996",57,"pre",774.3
"1996",58,"pre",329.7
"1996",59,"pre",200.5
"1996",60,"pre",643.8
"1996",61,"pre",52.5
"1996",63,"pre",87.9
"1996",64,"pre",259.5
"1997",59,"pre",353.73
"1997",63,"pre",333.93
"1997",84,"pre",691.8
"1997",91,"pre",818.85
"1997",97,"pre",732.6
"1997",98,"pre",921.3
"1997",99,"pre",717.17
"1997",100,"pre",715.53
"1997",101,"pre",487.07
"1997",102,"pre",392.3
"1997",103,"pre",621.2
"1997",104,"pre",133.2
"1997",105,"pre",141.4
"1997",106,"pre",387.72
"1997",107,"pre",412.31
"1997",108,"pre",210.9
"1997",109,"pre",881.14
"1997",110,"pre",156.2
"1997",111,"pre",387.38
"1997",112,"pre",143.14
"1997",113,"pre",370
"1997",114,"pre",304.26
"1997",115,"pre",472.09
"1997",116,"pre",518
"1997",117,"pre",1421.72
"1997",118,"pre",389.9
"1997",119,"pre",785.36
"1997",120,"pre",123.5
"1997",121,"pre",259.47
"1997",122,"pre",402.9
"1997",123,"pre",365.45
"1997",124,"pre",636.5
"1997",125,"pre",748.78
"1997",126,"pre",485.7
"1997",127,"pre",1649.41
"1997",128,"pre",875.01
"1997",129,"pre",368.7
"1997",130,"pre",83.96
"1997",131,"pre",927.29
"1997",132,"pre",554.7
"1997",133,"pre",283.71
"1997",134,"pre",899.05
"1997",135,"pre",579.3
"1997",136,"pre",1303.96
"1997",137,"pre",1031.75
"1997",138,"pre",790.8
"1997",139,"pre",734.5
"1997",140,"pre",1070.5
"1997",141,"pre",398.96
"1997",142,"pre",511.36
"1997",143,"pre",594.8
"1997",144,"pre",544
"1997",145,"pre",955.8
"1997",146,"pre",859.57
"1997",147,"pre",279.8
"1998",99,"pre",566.75
"2001",36,"pre",96.2
"1996",54,"pre",520.2
"1996",62,"pre",408.1
"1996",65,"pre",200.8
"1996",66,"pre",78.8
"1996",67,"pre",558.5
"1996",68,"pre",1052.6
"1996",69,"pre",154.1
"1996",70,"pre",1262
"1996",71,"pre",1117.7
"1996",72,"pre",761.4
"1996",73,"pre",821.4
"1996",74,"pre",856.2
"1996",75,"pre",855
"1996",76,"pre",996.8
"1996",77,"pre",754.8
"1996",78,"pre",1411.6
"1996",79,"pre",224
"1996",80,"pre",2149.4
"1996",81,"pre",1711.8
"1996",82,"pre",1073.4
"1996",83,"pre",642.4
"1996",84,"pre",566.5
"1996",85,"pre",1207.6
"1996",86,"pre",1452.2
"1996",87,"pre",762.6
"1996",88,"pre",1256.9
"1996",89,"pre",687.8
"1996",90,"pre",16.4
"1996",91,"pre",412.9
"1996",92,"pre",719.2
"1996",93,"pre",863.1
"1996",94,"pre",780.2
"1996",95,"pre",609.1
"1996",96,"pre",312.3
"1996",97,"pre",441.2
"1996",98,"pre",762
"1996",99,"pre",974.1
"1996",100,"pre",586.6
"1996",101,"pre",748.7
"1996",102,"pre",382.1
"1996",103,"pre",966.7
"1996",104,"pre",303.5
"1996",105,"pre",155.2
"1996",106,"pre",364.8
"1996",107,"pre",622
"1996",108,"pre",198.1
"1996",109,"pre",545.3
"1996",110,"pre",1157.9
"1996",111,"pre",493.4
"1996",112,"pre",18.9
"1996",113,"pre",251.9
"1996",114,"pre",60.1
"1996",115,"pre",524.1
"1996",116,"pre",946.3
"1996",117,"pre",940.7
"1999",117,"pre",944.55
"2001",2,"pre",888.132
"2001",3,"pre",210.968
"2001",4,"pre",326.7
"2001",5,"pre",684
"2001",6,"pre",240.032
"2001",7,"pre",680.432
"2001",40,"pre",600.966
"2004",4,"ug",104.934
"2004",5,"ug",143.316
"2004",7,"ug",162.3
"2004",16,"ug",74.896
"2004",22,"ug",81.292
"2004",26,"ug",173.462
"2004",38,"ug",78.332
"2004",53,"ug",67.998
"2004",84,"ug",124.704
"2004",87,"ug",95.766
"1996",118,"pre",481.6
"1996",119,"pre",154.8
"1996",120,"pre",357.6
"1996",121,"pre",609.6
"1996",122,"pre",308
"1996",123,"pre",771.2
"1996",124,"pre",496.7
"1996",125,"pre",363.6
"1996",126,"pre",882.7
"1996",127,"pre",2286.7
"1996",128,"pre",717.6
"1996",129,"pre",613.8
"1996",130,"pre",234
"1996",131,"pre",463.3
"1996",132,"pre",131
"1996",133,"pre",183.6
"1996",134,"pre",140.5
"1996",135,"pre",378.4
"1996",136,"pre",785.3
"1996",137,"pre",468.8
"1996",138,"pre",730.4
"1996",139,"pre",1380.8
"1996",140,"pre",542.6
"1996",141,"pre",616.2
"1996",142,"pre",1138.7
"1996",143,"pre",749.2
"1996",144,"pre",526.4
"1996",145,"pre",616.8
"1996",146,"pre",465.4
"1996",147,"pre",145.1
"2001",1,"pre",494.534
"2001",8,"pre",333.768
"2001",9,"pre",494.5
"2001",10,"pre",473.734
"2001",11,"pre",168.4
"2001",12,"pre",247.368
"2001",13,"pre",470.266
"2001",14,"pre",428.5
"2001",15,"pre",344.732
"2001",16,"pre",428.8
"2001",17,"pre",410.1
"2001",18,"pre",356
"2001",19,"pre",504.466
"2001",20,"pre",252.3
"2001",21,"pre",110.966
"2001",22,"pre",114.6
"2001",23,"pre",143.066
"2001",24,"pre",570.5
"2001",25,"pre",144.332
"2001",26,"pre",693.366
"2001",27,"pre",237.132
"2001",28,"pre",493.866
"2001",29,"pre",636.966
"2001",30,"pre",392.668
"2001",31,"pre",676.6
"2001",32,"pre",903.866
"2001",33,"pre",567.634
"2001",34,"pre",762.368
"2001",35,"pre",424.666
"2001",37,"pre",213.366
"2001",38,"pre",293.158
"2001",39,"pre",95.966
"2001",41,"pre",312
"2001",42,"pre",270.9
"2001",43,"pre",118.334
"2001",44,"pre",362.5
"2001",45,"pre",575.654
"2001",46,"pre",557.534
"2001",47,"pre",291.366
"2001",48,"pre",383.132
"2001",49,"pre",188.466
"2001",50,"pre",374.866
"2001",51,"pre",271.8
"2001",52,"pre",269.5
"2001",61,"pre",366.736
"2001",62,"pre",416.732
"2001",63,"pre",128.968
"2001",64,"pre",114.334
"2001",65,"pre",213.032
"2001",77,"pre",105.032
"2001",78,"pre",333.632
"2001",91,"pre",241.032
"2003",1,"g",135.454
"2003",1,"ug",174.008
"2003",2,"g",87.382
"2003",2,"ug",156.102
"2003",3,"g",48.23
"2003",3,"ug",43.48
"2003",4,"g",175.184
"2003",4,"ug",91.754
"2003",5,"g",64.1
"2003",5,"ug",360.382
"2003",6,"g",68.334
"2003",6,"ug",183.604
"2003",7,"g",115.974
"2003",7,"ug",114.598
"2003",8,"g",31.434
"2003",8,"ug",86.058
"2003",9,"g",88.064
"2003",9,"ug",121.266
"2003",10,"g",38.272
"2003",10,"ug",149.796
"2003",11,"g",55.898
"2003",11,"ug",53.936
"2003",12,"g",49.828
"2003",12,"ug",51.712
"2003",13,"g",130.526
"2003",13,"ug",179.298
"2003",14,"g",100.668
"2003",15,"g",34.998
"2003",15,"ug",146.498
"2003",16,"g",41.032
"2003",16,"ug",162.202
"2003",17,"g",64.074
"2003",17,"ug",122.51
"2003",18,"g",83.568
"2003",18,"ug",135.832
"2003",19,"g",78.5
"2003",19,"ug",149
"2003",20,"g",24.02
"2003",20,"ug",151.43
"2003",21,"g",30.92
"2003",21,"ug",93.166
"2003",22,"g",27.424
"2003",22,"ug",135.398
"2003",23,"g",39.71
"2003",24,"g",120.376
"2003",24,"ug",112.576
"2003",25,"g",126.832
"2003",25,"ug",81.346
"2003",26,"g",107.142
"2003",26,"ug",174.604
"2003",27,"g",95.628
"2003",28,"g",177.004
"2003",28,"ug",127.81
"2003",29,"g",47.862
"2003",29,"ug",73.252
"2003",30,"g",182.138
"2003",31,"g",166.4
"2003",32,"g",205.502
"2003",32,"ug",234.754
"2003",33,"g",43.374
"2003",34,"g",89.202
"2003",35,"g",39.196
"2003",35,"ug",183.74
"2003",36,"g",13.798
"2003",36,"ug",86.1
"2003",37,"g",30.434
"2003",37,"ug",92.068
"2003",38,"g",33.794
"2003",38,"ug",142.784
"2003",39,"g",110.568
"2003",39,"ug",216.82
"2003",40,"g",191.5
"2003",40,"ug",115.834
"2003",41,"g",82.098
"2003",41,"ug",234.302
"2003",42,"g",55.666
"2003",43,"g",54.334
"2003",43,"ug",70.67
"2003",44,"g",47.308
"2003",44,"ug",177.43
"2003",45,"g",59.134
"2003",46,"g",49.864
"2003",46,"ug",190.388
"2003",47,"g",83.832
"2003",47,"ug",54.766
"2003",48,"g",45.214
"2003",48,"ug",112.8
"2003",49,"g",13.752
"2003",49,"ug",52.966
"2003",50,"g",31.136
"2003",51,"g",103.998
"2003",51,"ug",148.842
"2003",52,"g",79.21
"2003",53,"g",29.768
"2003",53,"ug",67.19
"2003",54,"g",53.054
"2003",54,"ug",107.136
"2003",55,"g",39.138
"2003",56,"g",171.064
"2003",56,"ug",196.1
"2003",57,"g",81.066
"2003",57,"ug",163.15
"2003",58,"g",102.3
"2003",58,"ug",108.778
"2003",59,"g",39.34
"2003",59,"ug",115.176
"2003",60,"g",57.95
"2003",60,"ug",170.796
"2003",61,"g",85.12
"2003",62,"g",39.316
"2003",62,"ug",148.866
"2003",63,"g",47.39
"2003",63,"ug",73.19
"2003",64,"g",37.634
"2003",64,"ug",43.868
"2003",65,"g",41.124
"2003",65,"ug",118.61
"2003",66,"g",59.246
"2003",66,"ug",203.636
"2003",67,"g",41.5
"2003",68,"g",55.346
"2003",68,"ug",127.824
"2003",69,"g",46.976
"2003",70,"g",108.044
"2003",70,"ug",109.532
"2003",71,"g",56.7
"2003",71,"ug",18.132
"2003",72,"g",117.54
"2003",72,"ug",77.768
"2003",73,"g",21.89
"2003",73,"ug",92.362
"2003",74,"g",66.442
"2003",74,"ug",131.568
"2003",75,"g",31.426
"2003",76,"g",56.44
"2003",76,"ug",68.26
"2003",77,"g",41.732
"2003",78,"g",110.904
"2003",79,"g",56.166
"2003",80,"g",43.154
"2003",81,"g",88.936
"2003",81,"ug",99.968
"2003",82,"g",132.078
"2003",82,"ug",143.798
"2003",83,"g",345.496
"2003",83,"ug",114.092
"2003",84,"g",96.37
"2003",85,"g",84.838
"2003",85,"ug",173.958
"2003",86,"g",25.316
"2003",86,"ug",98.732
"2003",87,"g",33.734
"2003",88,"g",115.884
"2003",88,"ug",95.824
"2003",89,"g",67.438
"2003",89,"ug",49.2
"2003",90,"g",47.408
"2003",90,"ug",69.168
"2003",91,"g",101.266
"2003",91,"ug",57.234
"2003",92,"g",53.898
"2003",92,"ug",93.002
"2003",93,"g",83.45
"2003",93,"ug",84.15
"2003",94,"g",122.92
"2003",94,"ug",132.102
"2003",95,"g",94.166
"2003",95,"ug",135.702
"2003",96,"g",105.932
"2003",97,"g",71.314
"2003",98,"g",83.432
"2003",98,"ug",77.732
"2003",99,"g",123.236
"2003",100,"g",56.5
"2003",101,"g",50.8
"2003",101,"ug",172.07
"2003",102,"g",111.494
"2003",102,"ug",65.59
"2003",103,"g",24.3
"2003",103,"ug",109.068
"2003",104,"g",41.132
"2003",104,"ug",121.01
"2003",105,"g",53.368
"2003",105,"ug",50.744
"2003",106,"g",79.702
"2003",107,"g",110.758
"2003",107,"ug",166.206
"2003",108,"g",42.068
"2003",108,"ug",109.834
"2003",109,"g",86.434
"2003",110,"g",57.076
"2003",111,"g",49.802
"2003",111,"ug",93.4
"2003",112,"g",116.892
"2003",113,"g",67.468
"2003",113,"ug",90.742
"2003",114,"g",50.678
"2003",114,"ug",69.832
"2003",115,"g",52.718
"2003",115,"ug",82.33
"2003",116,"g",146.49
"2003",116,"ug",103.932
"2003",117,"g",86.968
"2003",117,"ug",86.288
"2003",118,"g",58.204
"2003",118,"ug",138
"2003",119,"g",33.652
"2003",119,"ug",41.458
"2003",120,"g",70.134
"2003",120,"ug",69.766
"2003",121,"g",50.798
"2003",122,"g",118.268
"2003",122,"ug",142.212
"2003",123,"g",229.776
"2003",123,"ug",142.562
"2003",124,"g",95.304
"2003",125,"g",176.366
"2003",125,"ug",263.43
"2003",126,"g",60.236
"2003",126,"ug",70.464
"2003",127,"g",141.874
"2003",128,"g",22.274
"2003",128,"ug",168.078
"2003",129,"g",61.1
"2003",129,"ug",91.166
"2003",130,"g",85.324
"2003",130,"ug",96.914
"2003",131,"g",188.734
"2003",132,"g",24.42
"2003",132,"ug",95.134
"2003",133,"g",94.018
"2003",134,"g",31.802
"2003",135,"g",30.698
"2003",135,"ug",75.212
"2003",136,"g",34.234
"2003",136,"ug",68.3
"2003",137,"g",61.164
"2003",138,"g",80
"2003",139,"g",65.384
"2003",140,"g",100.072
"2003",141,"g",29.892
"2003",141,"ug",69.002
"2003",142,"g",80.91
"2003",143,"g",69.168
"2003",143,"ug",89.776
"2003",144,"g",46.758
"2003",145,"g",73.868
"2003",145,"ug",120.726
"2003",146,"g",70.002
"2003",146,"ug",66.966
"2003",147,"g",36.268
"1996",1,"pre",579
"1996",2,"pre",446.8
"1996",3,"pre",207.7
"1996",4,"pre",503.9
"1996",5,"pre",719.5
"1996",6,"pre",376.1
"1996",7,"pre",585.6
"1996",8,"pre",256.6
"1996",10,"pre",59.6
"1996",11,"pre",239.8
"1996",12,"pre",293.1
"1996",13,"pre",319.3
"1996",14,"pre",857.1
"1996",15,"pre",522.8
"1996",16,"pre",356.5
"1996",17,"pre",1179.2
"1996",18,"pre",109.4
"1996",19,"pre",349.7
"1996",20,"pre",20.9
"1996",21,"pre",160.9
"2001",53,"pre",237.5
"2001",56,"pre",178.368
"2001",57,"pre",282.9
"2001",59,"pre",204
"2001",60,"pre",102.366
"2001",66,"pre",116.7
"2001",67,"pre",186.532
"2001",68,"pre",292.68
"2001",70,"pre",187.47
"2001",73,"pre",204.066
"2001",74,"pre",375.07
"2001",75,"pre",310.26
"2001",76,"pre",153.3
"2001",79,"pre",289.7
"2001",80,"pre",435.73
"2001",81,"pre",201.93
"2001",82,"pre",341.8
"2001",87,"pre",231.6
"2001",88,"pre",377.234
"2001",89,"pre",519.4
"2001",90,"pre",177.366
"2001",92,"pre",75.966
"2001",93,"pre",393.966
"2001",94,"pre",546.966
"2001",95,"pre",490.546
"2001",96,"pre",446.1
"2001",101,"pre",348.7
"2001",102,"pre",284.652
"2001",103,"pre",349.104
"2001",104,"pre",541.314
"2001",105,"pre",155.634
"2001",106,"pre",295.2
"2001",107,"pre",701.126
"2001",108,"pre",172.232
"2001",109,"pre",465.632
"2001",110,"pre",333.8
"2001",114,"pre",145.474
"2001",115,"pre",424.964
"2001",116,"pre",261.4
"2001",117,"pre",309.134
"2001",118,"pre",333.534
"2001",119,"pre",253.896
"2001",120,"pre",508.868
"2001",121,"pre",221.966
"2001",122,"pre",241.134
"2001",123,"pre",461.034
"2001",124,"pre",282.534
"2001",125,"pre",731.2
"2001",127,"pre",425.668
"2001",128,"pre",370.134
"2001",129,"pre",516.434
"2001",130,"pre",149.8
"2001",131,"pre",507.24
"2001",132,"pre",289.546
"2001",133,"pre",425.034
"2001",134,"pre",293.6
"2001",135,"pre",256.128
"2001",136,"pre",204.734
"2001",137,"pre",233.9
"2001",138,"pre",436.068
"2001",139,"pre",406.2
"2001",140,"pre",296.614
"2001",141,"pre",180.234
"2001",142,"pre",306.966
"2001",143,"pre",263.1
"2001",144,"pre",299.866
"2001",145,"pre",375.552
"2001",146,"pre",409.9
"2001",147,"pre",290.166
"2003",14,"ug",163.368
"2003",23,"ug",91.172
"2003",27,"ug",99.256
"2003",30,"ug",142.346
"2003",31,"ug",209.166
"2003",33,"ug",82.224
"2003",34,"ug",137.576
"2003",42,"ug",64.026
"2003",45,"ug",140.2
"2003",50,"ug",66.534
"2003",52,"ug",159.334
"2003",55,"ug",45.792
"2003",61,"ug",147.93
"2003",67,"ug",90.74
"2003",69,"ug",83.124
"2003",75,"ug",183.51
"2003",77,"ug",72.112
"2003",78,"ug",89.964
"2003",79,"ug",83.96
"2003",80,"ug",200.134
"2003",84,"ug",187.23
"2003",87,"ug",124.73
"2003",96,"ug",144.556
"2003",97,"ug",109.368
"2003",99,"ug",348.66
"2003",100,"ug",97.496
"2003",106,"ug",134.912
"2003",109,"ug",197.868
"2003",110,"ug",79.652
"2003",112,"ug",129.492
"2003",121,"ug",61.302
"2003",124,"ug",100.318
"2003",127,"ug",179.56
"2003",131,"ug",108.966
"2003",133,"ug",106.334
"2003",134,"ug",43.202
"2003",137,"ug",79.966
"2003",138,"ug",171.332
"2003",139,"ug",112.386
"2003",140,"ug",166.37
"2003",142,"ug",100.52
"2003",144,"ug",81.456
"2003",147,"ug",91.966
"1996",9,"pre",220.8
"1996",22,"pre",91.4
"1996",23,"pre",116.4
"1996",24,"pre",276.1
"1996",25,"pre",108.6
"1996",26,"pre",440.6
"1996",27,"pre",391.8
"1996",28,"pre",937.3
"1996",29,"pre",905.5
"1996",30,"pre",706.7
"1996",31,"pre",545
"1996",32,"pre",463.2
"1996",33,"pre",1133.6
"1996",34,"pre",476.2
"1996",35,"pre",0.9
"1996",36,"pre",178.5
"1996",37,"pre",138.8
"1996",38,"pre",319.1
"1996",39,"pre",142.5
"1996",40,"pre",416.7
"1996",41,"pre",889.1
"1996",42,"pre",682.1
"1996",43,"pre",143.31
"1996",44,"pre",874.1
"1996",45,"pre",573.4
"1996",46,"pre",449.2
"1996",47,"pre",397
"1996",48,"pre",393.4
"1996",49,"pre",750.7
"1996",50,"pre",91.01
"1996",51,"pre",196.9
"1996",52,"pre",668.5
"1996",53,"pre",129.8
"1996",54,"pre",566.1
"1996",55,"pre",687.4
"1996",56,"pre",224.1
"1996",57,"pre",271.4
"1996",58,"pre",365.9
"1996",59,"pre",186.2
"1996",60,"pre",697.4
"1996",61,"pre",351.6
"1996",62,"pre",735.6
"1996",63,"pre",203.6
"1996",64,"pre",263.3
"1996",65,"pre",364.8
"1996",66,"pre",49.7
"1996",67,"pre",693
"1996",68,"pre",699.6
"1996",69,"pre",347.6
"1996",70,"pre",256
"1996",71,"pre",259.2
"1996",72,"pre",718.3
"1996",73,"pre",406.5
"1996",74,"pre",704.8
"1996",75,"pre",792.8
"1996",76,"pre",573.6
"1996",77,"pre",394
"1996",78,"pre",312.6
"1996",79,"pre",18.55
"1996",80,"pre",453.9
"1996",81,"pre",437.3
"1996",82,"pre",384.6
"1996",83,"pre",304.2
"1996",84,"pre",1104
"1996",85,"pre",642.1
"1996",86,"pre",952.5
"1996",87,"pre",1328
"1996",88,"pre",929.2
"1996",89,"pre",332.8
"1996",90,"pre",50.1
"1996",91,"pre",361.2
"1996",92,"pre",234.4
"1996",93,"pre",587.9
"1996",94,"pre",596.8
"1996",95,"pre",456.6
"1996",96,"pre",583.6
"1996",97,"pre",207.8
"1996",98,"pre",284.6
"2001",54,"pre",169.768
"2001",55,"pre",208.168
"2001",58,"pre",390.7
"2001",69,"pre",176.462
"2001",71,"pre",151.768
"2001",72,"pre",405.732
"2001",83,"pre",953.032
"2001",84,"pre",390.3
"2001",85,"pre",412.926
"2001",86,"pre",386.034
"2001",97,"pre",255.2
"2001",98,"pre",277.632
"2001",99,"pre",371.934
"2001",100,"pre",384.166
"2001",111,"pre",246.374
"2001",112,"pre",148.166
"2001",113,"pre",298.566
"2001",126,"pre",236.466
"2004",3,"g",54.668
"2004",15,"g",204.234
"2004",98,"g",49.932
"1996",99,"pre",401.4
"1996",100,"pre",375.3
"1996",101,"pre",448.8
"1996",102,"pre",499.5
"1996",103,"pre",72.3
"1996",104,"pre",363.4
"1996",105,"pre",258.6
"1996",107,"pre",373.2
"1996",108,"pre",473.3
"1996",109,"pre",402.3
"1996",110,"pre",179.6
"1996",111,"pre",210.4
"1996",112,"pre",108.6
"1996",113,"pre",504.3
"1996",114,"pre",53
"1996",115,"pre",205.3
"1996",116,"pre",454
"1996",117,"pre",944.4
"1996",118,"pre",221.4
"1996",119,"pre",318.8
"1996",120,"pre",70.4
"1996",121,"pre",338.1
"1996",122,"pre",411.6
"1996",123,"pre",703.4
"1996",124,"pre",461.5
"1996",125,"pre",109.2
"1996",126,"pre",182.6
"1996",127,"pre",2193.9
"1996",128,"pre",762.6
"1996",129,"pre",432.7
"1996",130,"pre",447.5
"1996",131,"pre",534.3
"1996",132,"pre",409.7
"1996",133,"pre",367.8
"1996",134,"pre",397
"1996",135,"pre",321.2
"1996",136,"pre",773
"1996",137,"pre",596.3
"1996",138,"pre",429.2
"1996",139,"pre",823
"1996",140,"pre",791.8
"1996",141,"pre",645.8
"1996",142,"pre",392.9
"1996",143,"pre",247.1
"1996",144,"pre",360.7
"1996",145,"pre",486.8
"1996",146,"pre",432.4
"1996",147,"pre",203.6
"2004",2,"g",99.3
"2004",5,"g",84.634
"2004",9,"g",65.834
"2004",17,"g",118.764
"2004",18,"g",45.936
"2004",21,"g",32.866
"2004",37,"g",15.8
"2004",39,"g",95.9
"2004",49,"g",33.402
"2004",67,"g",43.902
"2004",132,"g",38.232
"1996",106,"pre",199.9
"2004",1,"ug",135.404
"2004",3,"ug",40.5
"2004",6,"ug",170.862
"2004",14,"ug",150.264
"2004",24,"ug",129.204
"2004",25,"ug",24.5
"2004",34,"ug",133.1
"2004",35,"ug",203.726
"2004",36,"ug",102.578
"2004",37,"ug",42.318
"2004",40,"ug",125.346
"2004",47,"ug",100.122
"2004",48,"ug",75.466
"2004",49,"ug",16.466
"2004",58,"ug",84.664
"2004",61,"ug",158.066
"2004",65,"ug",175.466
"2004",73,"ug",89.282
"2004",75,"ug",116.93
"2004",76,"ug",170.378
"2004",78,"ug",170.278
"2004",91,"ug",126.012
"2004",95,"ug",129.27
"2004",98,"ug",61.2
"2004",104,"ug",106.1
"2004",111,"ug",96.602
"2004",125,"ug",108.066
"2004",126,"ug",115.83
"2004",127,"ug",96.498
"2004",130,"ug",73.37
"2004",9,"ug",169.634
"2004",12,"ug",71.348
"2004",17,"ug",161.048
"2004",18,"ug",92.736
"2004",20,"ug",54.866
"2004",27,"ug",105.136
"2004",28,"ug",198.164
"2004",30,"ug",78.2
"2004",33,"ug",124.818
"2004",39,"ug",220.698
"2004",41,"ug",190.47
"2004",43,"ug",30.464
"2004",46,"ug",154.054
"2004",50,"ug",48.704
"2004",51,"ug",47.834
"2004",54,"ug",53.17
"2004",57,"ug",106.902
"2004",60,"ug",99.264
"2004",63,"ug",132.566
"2004",66,"ug",120.292
"2004",67,"ug",58.2
"2004",69,"ug",132.384
"2004",72,"ug",74.902
"2004",74,"ug",128.302
"2004",77,"ug",56.766
"2004",80,"ug",40.766
"2004",81,"ug",41.81
"2004",82,"ug",121.336
"2004",85,"ug",249.17
"2004",86,"ug",82.034
"2004",88,"ug",204.934
"2004",90,"ug",78.366
"2004",93,"ug",108.636
"2004",100,"ug",103.802
"2004",107,"ug",141.3
"2004",108,"ug",87.832
"2004",112,"ug",137.118
"2004",113,"ug",58.566
"2004",114,"ug",24.102
"2004",117,"ug",104.098
"2004",119,"ug",55.332
"2004",131,"ug",126.602
"2004",135,"ug",74.966
"2004",136,"ug",121.734
"2004",140,"ug",150.802
"2004",144,"ug",59.396
"2004",145,"ug",91.67
"2004",146,"ug",89.366
"2004",147,"ug",52.934
"NA",NA,"Grazed",0
