"source","Date","Treatment","means","response_sd","sample_size","control_stratum","control_mean","control_sd","control_n","log_response_ratio","log_rr_variance","log_rr_se","log_rr_ci_lower","log_rr_ci_upper","response_ratio","response_ratio_ci_lower","response_ratio_ci_upper","site_abbr"
"CDR_Biomass_1998-2021_gm2_processed.csv",2010,"Cenrich Nenrich S",361.358666666667,144.573763613366,3,"S",275.387555555555,32.127249910548,3,0.271691603100349,0.057892363862084,0.240608320434028,-0.199900704950347,0.743283911151044,1.31218226596215,0.818812053025036,2.10282969424355,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2011,"Camb Namb M H2Oneg",386.65,119.710410992528,3,"M+water",407.788888888889,106.197471110994,3,-0.0532297202425368,0.0545592819098374,0.233579283991191,-0.511045116865271,0.404585676380197,0.948162175417563,0.599868318592541,1.49868143228817,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2011,"Camb Nenrich M",318.136975625823,63.5082900243581,3,"M",262.128268774703,33.760516312683,3,0.193648071565538,0.0188127499946539,0.137159578574206,-0.0751847024399068,0.462480845570982,1.21366908312838,0.927572145667027,1.58800870662458,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2011,"Camb Nenrich M H2Oamb",531.116666666667,111.593686350677,3,"M+water",407.788888888889,106.197471110994,3,0.264232097048039,0.0373222610272872,0.193189702177127,-0.114419719219131,0.642883913315209,1.30243045148634,0.891883536650872,1.90195805982561,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2011,"Camb Nenrich M H2Oneg",396.285,41.2849933389846,3,"M+water",407.788888888889,106.197471110994,3,-0.028615961931076,0.0262244836239648,0.161939753068741,-0.346017877945808,0.288785954083657,0.971789597013705,0.707499838349666,1.33480598817794,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2011,"Camb Nenrich S",464.918444444444,103.857456708346,3,"S",376.658888888889,132.119336253393,3,0.210522028055982,0.0576465371136572,0.240096932745209,-0.260067960124627,0.68111201623659,1.23432224264218,0.770999186822242,1.97607393719921,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2011,"Cenrich Namb M",298.2843001443,37.2993497262022,3,"M",262.128268774703,33.760516312683,3,0.129213099606343,0.0107414805254198,0.103641114068789,-0.0739234839684845,0.33234968318117,1.13793259131724,0.928742754832499,1.39424030566517,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2011,"Cenrich Namb M H2Oamb",338.831666666667,118.925981216609,3,"M+water",407.788888888889,106.197471110994,3,-0.185246185748541,0.0636709389690747,0.252331010716231,-0.679814966752354,0.309322595255272,0.830899703005367,0.506710742026134,1.3625018362425,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2011,"Cenrich Namb M H2Oneg",360.44,94.3683755290934,3,"M+water",407.788888888889,106.197471110994,3,-0.123424103930745,0.045455579014266,0.213203140254233,-0.541302258829041,0.294454050967551,0.883888722378137,0.581989857237787,1.34239328028023,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2011,"Cenrich Namb S",372.212,54.816678520319,3,"S",376.658888888889,132.119336253393,3,-0.0118763894383132,0.0482421418070386,0.219640938367688,-0.442372628638982,0.418619849762356,0.988193856510311,0.642510173151692,1.51986246887669,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2011,"Cenrich Nenrich M",380.385519480519,139.161005212226,3,"M",262.128268774703,33.760516312683,3,0.372351303952446,0.0501427478492581,0.223925764147983,-0.0665431937776006,0.811245801682492,1.45114268391807,0.935622501913256,2.25071017935412,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2011,"Cenrich Nenrich M H2Oamb",514.15,153.89323409429,3,"M+water",407.788888888889,106.197471110994,3,0.231765440377618,0.0524699776963131,0.229063261341301,-0.217198551851331,0.680729432606568,1.26082395575052,0.804770164834666,1.97531806825988,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2011,"Cenrich Nenrich M H2Oneg",506.483333333333,114.008841031445,3,"M+water",407.788888888889,106.197471110994,3,0.216741806288717,0.0394964938380229,0.198737248240039,-0.172783200261759,0.606266812839193,1.24202337810959,0.841319993028403,1.83357353272677,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2011,"Cenrich Nenrich S",598.317333333333,67.8156296242491,3,"S",376.658888888889,132.119336253393,3,0.462781297092117,0.045294670276872,0.21282544555779,0.0456434237988473,0.879919170385386,1.5884858979389,1.04670111569921,2.41070484219857,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Camb Namb M H2Oamb HTelv",373.6,99.4418925805417,3,"M+water+warming",358.966666666667,173.597388613232,3,0.039956172687962,0.101573176068584,0.318705469153863,-0.584706546853609,0.664618892229533,1.04076515925341,0.557269370270058,1.94374960208356,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Camb Namb M H2Oneg HTamb",282.666666666667,45.8399752763168,3,"M+water+warming",358.966666666667,173.597388613232,3,-0.238961186542932,0.0867236554642868,0.294488803631457,-0.816159241660588,0.338236868574723,0.787445445259541,0.442126498716055,1.40247266576578,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Camb Namb M H2Oneg HTelv",299.8,159.870666477625,3,"M+water+warming",358.966666666667,173.597388613232,3,-0.180113947998228,0.17274525006302,0.415626334660137,-0.994741563932097,0.634513667935641,0.835175039465131,0.369819006765109,1.8861046452072,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Camb Nenrich M",256.640538239538,11.3995951782345,3,"M",225.638648629149,13.6951836828254,3,0.128741602134301,0.00188563781171208,0.0434239313249282,0.0436306967374417,0.21385250753116,1.13739618544402,1.0445965107466,1.23843998075199,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Camb Nenrich M H2Oamb HTamb",172,144.833835825749,3,"M+water+warming",358.966666666667,173.597388613232,3,-0.735735056853273,0.314310749974701,0.560634239031742,-1.83457816535549,0.363108051648942,0.479153124709815,0.159680846476063,1.43779120655899,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Camb Nenrich M H2Oamb HTelv",508.833333333333,99.384975390314,3,"M+water+warming",358.966666666667,173.597388613232,3,0.348890989840097,0.090673859925779,0.301121005454251,-0.241306180850234,0.939088160530429,1.41749466059987,0.785601053562304,2.5576481901571,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Camb Nenrich M H2Oneg HTamb",333.166666666667,47.7595365694992,3,"M+water+warming",358.966666666667,173.597388613232,3,-0.0745866683943805,0.0848070837415095,0.291216558151334,-0.645371122370996,0.496197785582235,0.928127031293528,0.524467864226886,1.64246438146892,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Camb Nenrich M H2Oneg HTelv",373.866666666667,149.510612778268,3,"M+water+warming",358.966666666667,173.597388613232,3,0.0406696939454904,0.131264936078915,0.362305031815617,-0.669448168413118,0.750787556304099,1.04150803231498,0.511991032669639,2.11866793002319,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Camb Nenrich S",360.571111111111,7.69542528846645,3,"S",248.415555555555,100.699014467942,3,0.372586223060639,0.0549254725488071,0.234361841068052,-0.0867629854327437,0.831935431554022,1.45148362510847,0.916894387207905,2.29776159975587,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Cenrich Namb M",232.257274170274,47.8819162494053,3,"M",225.638648629149,13.6951836828254,3,0.0289108778385152,0.0153951404106683,0.124077155071626,-0.214280346101871,0.272102101778902,1.0293328540183,0.807122079773468,1.31272102562085,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Cenrich Namb M H2Oamb HTamb",243,50.6932934420323,3,"M+water+warming",358.966666666667,173.597388613232,3,-0.390168090326177,0.09246396835289,0.304078885082292,-0.98616270508747,0.205826524435116,0.676943077351657,0.373005279572932,1.22854006382699,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Cenrich Namb M H2Oamb HTelv",550.596666666667,124.441625002783,3,"M+water+warming",358.966666666667,173.597388613232,3,0.427773005021761,0.0949845039108148,0.308195561147163,-0.176290294826679,1.0318363048702,1.53383786795431,0.838374572207156,2.80621417104395,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Cenrich Namb M H2Oneg HTamb",445.09,273.689828638187,3,"M+water+warming",358.966666666667,173.597388613232,3,0.21504697524132,0.203994991709523,0.451658047320672,-0.670202797507197,1.10029674798984,1.23992014114588,0.51160481508432,3.00505763646074,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Cenrich Namb M H2Oneg HTelv",267.683333333333,130.874112922813,3,"M+water+warming",358.966666666667,173.597388613232,3,-0.293424843825929,0.157636262290844,0.397034333894242,-1.07161213825864,0.484762450606785,0.745705265112824,0.342455985763115,1.62378923287864,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Cenrich Namb S",312.691333333333,39.4099241477744,3,"S",248.415555555555,100.699014467942,3,0.230113577376292,0.0600685469587468,0.245088855231622,-0.250260578877686,0.71048773363027,1.25874296653457,0.778597870475927,2.03498354655369,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Cenrich Nenrich M",351.680115440116,53.2578782479628,3,"M",225.638648629149,13.6951836828254,3,0.44378717967178,0.00887250012631597,0.0941939495207413,0.259167038611127,0.628407320732433,1.55859874882571,1.29585024377566,1.8746225279575,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Cenrich Nenrich M H2Oamb HTamb",582.683333333333,258.905602166761,3,"M+water+warming",358.966666666667,173.597388613232,3,0.484414337590548,0.143768006369574,0.379167517555993,-0.258753996819198,1.22758267200029,1.62322406908719,0.772012917318729,3.41296929022261,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Cenrich Nenrich M H2Oamb HTelv",792.3,771.312958532398,3,"M+water+warming",358.966666666667,173.597388613232,3,0.791710574304471,0.393865363011296,0.627586936616192,-0.438359821463266,2.02178097007221,2.20716872504411,0.645093622560457,7.55176242709836,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Cenrich Nenrich M H2Oneg HTamb",421.27,149.107909582289,3,"M+water+warming",358.966666666667,173.597388613232,3,0.160044424617621,0.119717176566093,0.346001700235841,-0.518118907844628,0.838207757079869,1.17356300492153,0.595639948426814,2.31221920248636,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Cenrich Nenrich M H2Oneg HTelv",451.726666666667,170.596348534584,3,"M+water+warming",358.966666666667,173.597388613232,3,0.229847743484751,0.125498144619774,0.354257172996926,-0.464496315589223,0.924191802558726,1.2584083944656,0.628451566741671,2.51983091628193,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2012,"Cenrich Nenrich S",354.986666666667,62.5481642363174,3,"S",248.415555555555,100.699014467942,3,0.356977258976558,0.0651222933303873,0.255190699929263,-0.143196512884798,0.857151030837914,1.42900337248517,0.866583757287761,2.35643770310815,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Camb Namb M H2Oamb HTelv",589.633333333333,262.925261877465,3,"M+water+warming",411.9,94.4533218050059,3,0.358720273339317,0.0838074046809637,0.289495085763064,-0.208690094756288,0.926130641434922,1.43149631787651,0.811646730249396,2.52472120162961,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Camb Namb M H2Oneg HTamb",237.653333333333,83.1971816429699,3,"M+water+warming",411.9,94.4533218050059,3,-0.549967572251335,0.0583794035525767,0.241618301361003,-1.0235394429189,-0.076395701583768,0.576968519867282,0.35932089100771,0.926449536469337,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Camb Namb M H2Oneg HTelv",476.433333333333,77.2699380958296,3,"M+water+warming",411.9,94.4533218050059,3,0.145547202804925,0.0262957899414382,0.162159766716156,-0.172285939958741,0.463380345568591,1.15667233147204,0.84173845209599,1.58943776307417,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Camb Nenrich M",276.085081491608,29.5764506981767,3,"M",235.251748196248,35.1531841797574,3,0.160052874821519,0.0112683746655089,0.106152600841943,-0.0480062228286903,0.368111972471727,1.17357292181011,0.953127855907683,1.44500383056617,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Camb Nenrich M H2Oamb HTamb",282.103333333333,124.70447880222,3,"M+water+warming",411.9,94.4533218050059,3,-0.378507167363046,0.0826646888547707,0.287514675894589,-0.94203593211644,0.185021597390349,0.684883062231934,0.389833352633815,1.20324442678664,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Camb Nenrich M H2Oamb HTelv",370.606666666667,204.830623036042,3,"M+water+warming",411.9,94.4533218050059,3,-0.105639298905658,0.119349992774636,0.34547068294522,-0.782761837478288,0.571483239666973,0.899749130047746,0.457141715096898,1.77089176132194,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Camb Nenrich M H2Oneg HTamb",267.249,32.8375517205531,3,"M+water+warming",411.9,94.4533218050059,3,-0.432599793358661,0.0225604398825795,0.150201331161144,-0.726994402434502,-0.13820518428282,0.648820101966497,0.483359593450557,0.870919974321098,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Camb Nenrich M H2Oneg HTelv",434.166666666667,305.487091925884,3,"M+water+warming",411.9,94.4533218050059,3,0.0526478835173773,0.182553565341305,0.427262876156243,-0.78478735374886,0.890083120783614,1.05405842842114,0.456216704243534,2.43533206958716,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Camb Nenrich S",302.867466666667,34.0886397976413,3,"S",252.517222222222,26.0317400458522,3,0.181815852869957,0.00776517056020181,0.0881202051756679,0.00910025072564818,0.354531455014266,1.19939330870722,1.00914178389911,1.42551258101058,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Cenrich Namb M",275.362535353535,8.07825968801964,3,"M",235.251748196248,35.1531841797574,3,0.157432330169613,0.00772978601174523,0.0879192016100307,-0.0148893049860477,0.329753965325273,1.17050154766045,0.985220992618663,1.39062594416906,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Cenrich Namb M H2Oamb HTamb",333.35,148.607713460641,3,"M+water+warming",411.9,94.4533218050059,3,-0.211587612377966,0.0837740225012461,0.289437424154594,-0.778884963720969,0.355709738965038,0.8092983733916,0.458917435713751,1.42719322955256,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Cenrich Namb M H2Oamb HTelv",545.068333333333,147.949608003311,3,"M+water+warming",411.9,94.4533218050059,3,0.280130567624507,0.0420865392025661,0.205150040708176,-0.121963512163517,0.682224647412532,1.32330258153273,0.885180666240794,1.97827380225998,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Cenrich Namb M H2Oneg HTamb",358.116666666667,165.138898607607,3,"M+water+warming",411.9,94.4533218050059,3,-0.139921783586407,0.0884086628971086,0.297335942827484,-0.722700231528275,0.442856664355461,0.869426236141458,0.485439685092113,1.55714912337188,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Cenrich Namb M H2Oneg HTelv",411.766666666667,184.624411531448,3,"M+water+warming",411.9,94.4533218050059,3,-0.000323755567376552,0.0845402045819651,0.290757982834462,-0.570209401922921,0.569561890788168,0.999676296835802,0.565407028983256,1.76749252702505,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Cenrich Namb S",288.686666666667,78.8987055238128,3,"S",252.517222222222,26.0317400458522,3,0.133862448348843,0.028440478790413,0.168643051414557,-0.196677932423689,0.464402829121375,1.14323555489064,0.821455154784226,1.59106376818517,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Cenrich Nenrich M",342.993884559884,19.8717753617779,3,"M",235.251748196248,35.1531841797574,3,0.377056408070234,0.00856177234019452,0.0925298456725965,0.195697910551945,0.558414905588523,1.45798654925938,1.21615946089628,1.74789971724157,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Cenrich Nenrich M H2Oamb HTamb",405.366666666667,220.736615298263,3,"M+water+warming",411.9,94.4533218050059,3,-0.0159885941231907,0.116367593670434,0.341126946561591,-0.684597409383909,0.652620221137527,0.984138544954277,0.50429321242767,1.92056655095995,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Cenrich Nenrich M H2Oamb HTelv",710.166666666667,101.804191138348,3,"M+water+warming",411.9,94.4533218050059,3,0.544719082829822,0.0243778727693414,0.156134149913917,0.238696148998545,0.850742016661099,1.72412397831189,1.26959271095339,2.34138355312213,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Cenrich Nenrich M H2Oneg HTamb",356.433333333333,174.098257697581,3,"M+water+warming",411.9,94.4533218050059,3,-0.144633382347534,0.0970542252527806,0.31153527128205,-0.755242514060352,0.465975749365285,0.865339483693453,0.469896644368217,1.59356835383585,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Cenrich Nenrich M H2Oneg HTelv",743.8,175.412314276963,3,"M+water+warming",411.9,94.4533218050059,3,0.590991580048935,0.0360669004340811,0.189912875903876,0.218762343277337,0.963220816820532,1.80577810148094,1.24453546931774,2.620121830337,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2013,"Cenrich Nenrich S",346.882,77.8614505644481,3,"S",252.517222222222,26.0317400458522,3,0.317505211267145,0.0203366790459922,0.142606728614018,0.0379960231836688,0.59701439935062,1.37369640354563,1.03872710204338,1.81668679425233,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Camb Namb M H2Oamb HTelv",635.533333333333,60.8828656793792,3,"M+water+warming",346.966666666667,143.249479347512,3,0.605235827538055,0.0598775347202757,0.24469886538412,0.12562605138518,1.08484560369093,1.83168411951196,1.13385808433512,2.95898292742664,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Camb Namb M H2Oneg HTamb",361.356666666667,276.905859514264,3,"M+water+warming",346.966666666667,143.249479347512,3,0.0406367530390081,0.252554528170998,0.502548035685145,-0.944357396903876,1.02563090298189,1.04147372466135,0.388929417865033,2.78885440220516,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Camb Namb M H2Oneg HTelv",361.266666666667,115.763307370398,3,"M+water+warming",346.966666666667,143.249479347512,3,0.040387660610591,0.0910451278427112,0.301736851979852,-0.551016569269919,0.631791890491101,1.04121433374964,0.576363598945717,1.88097806799178,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Camb Nenrich M",277.338636363636,18.9730341063419,3,"M",207.242075757576,39.8871605557876,3,0.291351715375966,0.0139078117953119,0.117931385963669,0.0602061988871751,0.522497231864757,1.33823517907655,1.06205551863474,1.68623331181424,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Camb Nenrich M H2Oamb HTamb",218.83,148.606640834116,3,"M+water+warming",346.966666666667,143.249479347512,3,-0.460933541187044,0.21054236781933,0.458848959701697,-1.36027750220237,0.438410419828282,0.630694591219137,0.256589562904174,1.55024102652854,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Camb Nenrich M H2Oamb HTelv",727.333333333333,208.984265755423,3,"M+water+warming",346.966666666667,143.249479347512,3,0.740156163871593,0.0843378435369812,0.290409785539298,0.170952984214569,1.30935934352862,2.0962628494572,1.18643496653858,3.7038000884573,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Camb Nenrich M H2Oneg HTamb",211.666666666667,64.6777653705919,3,"M+water+warming",346.966666666667,143.249479347512,3,-0.494216003628731,0.087941614202696,0.296549513914112,-1.07545305090039,0.0870210436429278,0.610048996061101,0.34114316506692,1.09091963640002,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Camb Nenrich M H2Oneg HTelv",364.533333333333,203.430241934019,3,"M+water+warming",346.966666666667,143.249479347512,3,0.049389282888317,0.16062751056399,0.400783620628376,-0.7361466135433,0.834925179319934,1.05062926313767,0.478955966609444,2.30464160698366,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Camb Nenrich S",390.283555555556,126.465905684467,3,"S",239.763666666667,16.3028706163465,3,0.487219824504344,0.036540900448977,0.191156743142838,0.112552607944381,0.861887041064307,1.62778439695015,1.11913113055243,2.367624285142,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Cenrich Namb M",246.032965367965,52.5786760744122,3,"M",207.242075757576,39.8871605557876,3,0.171577974417439,0.0275711789483958,0.166045713429754,-0.153871623904878,0.497027572739756,1.1871767085356,0.857382081310377,1.64382784293252,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Cenrich Namb M H2Oamb HTamb",155.333333333333,28.7124247205514,3,"M+water+warming",346.966666666667,143.249479347512,3,-0.803655368395777,0.0682075383112209,0.261165729587978,-1.31554019838821,-0.29177053840334,0.447689499471611,0.268329333007816,0.746939910335123,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Cenrich Namb M H2Oamb HTelv",518.866666666667,319.271739014485,3,"M+water+warming",346.966666666667,143.249479347512,3,0.402418232003865,0.18302681483403,0.427816333061316,-0.436101780796313,1.24093824480404,1.49543664136805,0.646551916017533,3.45885719761056,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Cenrich Namb M H2Oneg HTamb",367.676666666667,192.48673105784,3,"M+water+warming",346.966666666667,143.249479347512,3,0.0579752149116165,0.148176784800556,0.384937377764951,-0.696502045507687,0.81245247533092,1.05968873090595,0.498325378161854,2.25342769126306,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Cenrich Namb M H2Oneg HTelv",431.233333333333,158.557034953777,3,"M+water+warming",346.966666666667,143.249479347512,3,0.217420606402433,0.101881966600514,0.319189546508832,-0.408190904754878,0.843032117559745,1.24286674992795,0.664851943309223,2.32340113257067,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Cenrich Namb S",286.356,47.5108481086162,3,"S",239.763666666667,16.3028706163465,3,0.177582076036761,0.0107170979168626,0.103523417239109,-0.0253238217518919,0.380487973825414,1.194326079431,0.974994136594219,1.46299832016597,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Cenrich Nenrich M",357.561919191919,64.8188333329512,3,"M",207.242075757576,39.8871605557876,3,0.545420989575603,0.0233019358059427,0.152649716036234,0.246227546144585,0.844614433006621,1.72533457737695,1.27919061532047,2.32708039618219,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Cenrich Nenrich M H2Oamb HTamb",249.866666666667,70.1667537608327,3,"M+water+warming",346.966666666667,143.249479347512,3,-0.32830127159721,0.0831044668140835,0.28827845360707,-0.893327040667067,0.236724497472647,0.720146027476222,0.409291754659533,1.26709198264008,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Cenrich Nenrich M H2Oamb HTelv",686.6,497.817958695747,3,"M+water+warming",346.966666666667,143.249479347512,3,0.682523167170279,0.232049980192293,0.481715663220839,-0.261639532742566,1.62668586708312,1.97886444423095,0.769788457235704,5.08698779753521,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Cenrich Nenrich M H2Oneg HTamb",488.733333333333,295.835263843466,3,"M+water+warming",346.966666666667,143.249479347512,3,0.342588296268063,0.178951917638811,0.423027088540215,-0.486544797270758,1.17172138980688,1.40858872129888,0.614746803686428,3.22754372023131,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Cenrich Nenrich M H2Oneg HTelv",443.033333333333,135.795188918214,3,"M+water+warming",346.966666666667,143.249479347512,3,0.244416297905864,0.0881350520215168,0.296875482351636,-0.337459647503343,0.826292243315072,1.2768757805745,0.713580768891131,2.28483141656315,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2014,"Cenrich Nenrich S",312.276,140.209770101801,3,"S",239.763666666667,16.3028706163465,3,0.264233696190187,0.0687394018848175,0.262182001450934,-0.249643026653643,0.778110419034018,1.30243253425943,0.779078843820268,2.17735408906673,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2015,"Camb Namb M H2Oamb HTelv",586.786666666667,330.443227398192,3,"M+water+warming",720.676666666667,211.61302803309,3,-0.205529261573412,0.13444873041397,0.366672511123987,-0.924207383376426,0.513148860229603,0.814216268969441,0.396845841061107,1.67054322878096,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2015,"Camb Namb M H2Oneg HTamb",337.123333333333,145.319161273843,3,"M+water+warming",720.676666666667,211.61302803309,3,-0.759741747792479,0.0906762583960461,0.301124987996755,-1.34994672426612,-0.169536771318838,0.46778721849373,0.259254072228937,0.844055716867837,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2015,"Camb Namb M H2Oneg HTelv",307.483333333333,142.129257485337,3,"M+water+warming",720.676666666667,211.61302803309,3,-0.851769700239811,0.0999598228523459,0.31616423398662,-1.47145159885359,-0.232087801626037,0.426659204543878,0.229591967741351,0.792876504404069,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2015,"Camb Nenrich M",386.19806060606,65.9074722466023,3,"M",344.376045454546,106.134793386642,3,0.114616132541865,0.0413692352413432,0.203394285173756,-0.284036666398697,0.513268931482426,1.12144286951293,0.752739043970288,1.67074382504202,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2015,"Camb Nenrich M H2Oamb HTamb",387.833333333333,126.616639243558,3,"M+water+warming",720.676666666667,211.61302803309,3,-0.619614891401239,0.0642676675646289,0.253510685306614,-1.1164958346022,-0.122733948200276,0.538151644519271,0.327425138554656,0.884498953798116,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2015,"Camb Nenrich M H2Oamb HTelv",631.933333333333,156.807217095813,3,"M+water+warming",720.676666666667,211.61302803309,3,-0.131406682124644,0.0492640241919865,0.22195500488159,-0.56643849169256,0.303625127443272,0.876861098134623,0.567543153168174,1.35476109812926,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2015,"Camb Nenrich M H2Oneg HTamb",251.123333333333,56.1251746842122,3,"M+water+warming",720.676666666667,211.61302803309,3,-1.05424639916346,0.0453899479506436,0.213049167918215,-1.47182276828316,-0.636670030043762,0.348454924307248,0.229506766034762,0.529051218714743,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2015,"Camb Nenrich M H2Oneg HTelv",425.45,200.62615108704,3,"M+water+warming",720.676666666667,211.61302803309,3,-0.527043153179909,0.102863372035025,0.320723201585143,-1.15566062828679,0.101574321926972,0.590347960019056,0.31484946971767,1.1069121831813,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2015,"Camb Nenrich S",420.479555555556,211.989768559537,3,"S",304.215166666667,9.33802217192341,3,0.323660622730363,0.0850404749411096,0.291617000432261,-0.24790869811687,0.895229943577595,1.38217814766705,0.780431194863027,2.44789860331455,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2015,"Cenrich Namb M",352.744018759019,36.5171824511893,3,"M",344.376045454546,106.134793386642,3,0.0240084188499595,0.0352336270373413,0.18770622535585,-0.343895782847507,0.391912620547426,1.02429894127342,0.70900281445376,1.47980840090485,"CDR"
"CDR_Biomass_1998-2021_gm2_processed.csv",2015,"Cenrich Namb M H2Oamb HTamb",426.883333333333,308.923495113812,3,"M+water+warming",720.676666666667,211.61302803309,3,-0.523679833623056,0.203306757576296,0.450895506272015,-1.4074350259162,0.360075358670092,0.592336831588831,0.244770308155127,1.43343743242882,"CDR"
