"source","site_abbr","Treatment","trend_class","n_total","record_years","n_timepoints","window_years","n_windows","p_same_sign","p_opposite_sign","p_any","directional","window_bin"
"HBR_litterfall_2011-2021.csv","HBR","N","increasing",11,11.0013689253936,4,4.00068446269678,8,0.125,0,0.125,TRUE,4
"HBR_litterfall_2011-2021.csv","HBR","N","increasing",11,11.0013689253936,5,5,7,0.428571428571429,0,0.428571428571429,TRUE,5
"HBR_litterfall_2011-2021.csv","HBR","N","increasing",11,11.0013689253936,6,5.99931553730322,6,0.666666666666667,0,0.666666666666667,TRUE,6
"HBR_litterfall_2011-2021.csv","HBR","N","increasing",11,11.0013689253936,7,7.00136892539357,5,0.8,0,0.8,TRUE,7
"HBR_litterfall_2011-2021.csv","HBR","N","increasing",11,11.0013689253936,8,8.00068446269678,4,1,0,1,TRUE,8
"HBR_litterfall_2011-2021.csv","HBR","N","increasing",11,11.0013689253936,9,9,3,1,0,1,TRUE,9
"HBR_litterfall_2011-2021.csv","HBR","N","increasing",11,11.0013689253936,10,10.0006844626968,2,1,0,1,TRUE,10
"HBR_litterfall_2011-2021.csv","HBR","N","increasing",11,11.0013689253936,11,11.0013689253936,1,1,0,1,TRUE,11
"HBR_litterfall_2011-2021.csv","HBR","NP","increasing",11,11.0013689253936,3,3.00136892539357,9,0,0,0,TRUE,3
"HBR_litterfall_2011-2021.csv","HBR","NP","increasing",11,11.0013689253936,4,4.00068446269678,8,0,0,0,TRUE,4
"HBR_litterfall_2011-2021.csv","HBR","NP","increasing",11,11.0013689253936,5,5,7,0,0,0,TRUE,5
"HBR_litterfall_2011-2021.csv","HBR","NP","increasing",11,11.0013689253936,6,5.99931553730322,6,0.166666666666667,0,0.166666666666667,TRUE,6
"HBR_litterfall_2011-2021.csv","HBR","NP","increasing",11,11.0013689253936,7,7.00136892539357,5,0.2,0,0.2,TRUE,7
"HBR_litterfall_2011-2021.csv","HBR","NP","increasing",11,11.0013689253936,8,8.00068446269678,4,0.5,0,0.5,TRUE,8
"HBR_litterfall_2011-2021.csv","HBR","NP","increasing",11,11.0013689253936,9,9,3,0.333333333333333,0,0.333333333333333,TRUE,9
"HBR_litterfall_2011-2021.csv","HBR","NP","increasing",11,11.0013689253936,10,10.0006844626968,2,0.5,0,0.5,TRUE,10
"HBR_litterfall_2011-2021.csv","HBR","NP","increasing",11,11.0013689253936,11,11.0013689253936,1,1,0,1,TRUE,11
"HBR_litterfall_2011-2021.csv","HBR","P","stable",11,11.0013689253936,3,3.00136892539357,9,0,0,0,FALSE,3
"HBR_litterfall_2011-2021.csv","HBR","P","stable",11,11.0013689253936,4,4.00068446269678,8,0,0,0,FALSE,4
"HBR_litterfall_2011-2021.csv","HBR","P","stable",11,11.0013689253936,5,5,7,0,0,0,FALSE,5
"HBR_litterfall_2011-2021.csv","HBR","P","stable",11,11.0013689253936,6,5.99931553730322,6,0,0,0,FALSE,6
"HBR_litterfall_2011-2021.csv","HBR","P","stable",11,11.0013689253936,7,7.00136892539357,5,0,0,0,FALSE,7
"HBR_litterfall_2011-2021.csv","HBR","P","stable",11,11.0013689253936,8,8.00068446269678,4,0,0,0,FALSE,8
"HBR_litterfall_2011-2021.csv","HBR","P","stable",11,11.0013689253936,9,9,3,0,0,0,FALSE,9
"HBR_litterfall_2011-2021.csv","HBR","P","stable",11,11.0013689253936,10,10.0006844626968,2,0,0,0,FALSE,10
"HBR_litterfall_2011-2021.csv","HBR","P","stable",11,11.0013689253936,11,11.0013689253936,1,0,0,0,FALSE,11
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,3,3.00136892539356,29,0,0,0,TRUE,3
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,4,4.00068446269678,28,0.0714285714285714,0.0357142857142857,0.107142857142857,TRUE,4
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,5,5,27,0.111111111111111,0.037037037037037,0.148148148148148,TRUE,5
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,6,5.99931553730322,26,0.230769230769231,0,0.230769230769231,TRUE,6
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,7,7.00136892539356,25,0.2,0,0.2,TRUE,7
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,8,8.00068446269678,24,0.25,0.0416666666666667,0.291666666666667,TRUE,8
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,9,9,23,0.217391304347826,0.0434782608695652,0.260869565217391,TRUE,9
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,10,9.99931553730322,22,0.318181818181818,0.0454545454545455,0.363636363636364,TRUE,10
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,11,11.0013689253936,21,0.380952380952381,0.0952380952380952,0.476190476190476,TRUE,11
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,12,12.0006844626968,20,0.35,0,0.35,TRUE,12
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,13,13,19,0.368421052631579,0,0.368421052631579,TRUE,13
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,14,13.9993155373032,18,0.388888888888889,0,0.388888888888889,TRUE,14
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,15,15.0013689253936,17,0.294117647058824,0,0.294117647058824,TRUE,15
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,16,16.0006844626968,16,0.25,0,0.25,TRUE,16
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,17,17,15,0.266666666666667,0,0.266666666666667,TRUE,17
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,18,17.9993155373032,14,0.142857142857143,0,0.142857142857143,TRUE,18
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,19,19.0013689253936,13,0.153846153846154,0,0.153846153846154,TRUE,19
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,20,20.0006844626968,12,0.0833333333333333,0,0.0833333333333333,TRUE,20
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,21,21,11,0.0909090909090909,0,0.0909090909090909,TRUE,21
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,22,21.9993155373032,10,0.1,0,0.1,TRUE,22
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,23,23.0013689253936,9,0.111111111111111,0,0.111111111111111,TRUE,23
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,24,24.0006844626968,8,0.375,0,0.375,TRUE,24
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,25,25,7,0.714285714285714,0,0.714285714285714,TRUE,25
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,26,25.9993155373032,6,0.833333333333333,0,0.833333333333333,TRUE,26
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,27,27.0013689253936,5,1,0,1,TRUE,27
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,28,28.0006844626968,4,1,0,1,TRUE,28
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,29,29,3,1,0,1,TRUE,29
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,30,30.0006844626968,2,1,0,1,TRUE,30
"HFR_soil-respiration_1991-2021_Processed.csv","HFR","H","decreasing",31,31.0013689253936,31,31.0013689253936,1,1,0,1,TRUE,31
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,3,3,24,0,0.0416666666666667,0.0416666666666667,FALSE,3
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,4,4.00068446269678,23,0,0,0,FALSE,4
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,5,5,22,0,0,0,FALSE,5
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,6,5.99931553730322,21,0,0,0,FALSE,6
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,7,7,20,0,0,0,FALSE,7
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,8,8.00068446269678,19,0,0,0,FALSE,8
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,9,9,18,0,0,0,FALSE,9
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,10,9.99931553730322,17,0.0588235294117647,0,0.0588235294117647,FALSE,10
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,11,11,16,0,0,0,FALSE,11
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,12,12.0006844626968,15,0.133333333333333,0,0.133333333333333,FALSE,12
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,13,13,14,0.0714285714285714,0,0.0714285714285714,FALSE,13
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,14,13.9993155373032,13,0,0,0,FALSE,14
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,15,15,12,0.0833333333333333,0,0.0833333333333333,FALSE,15
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,16,16.0006844626968,11,0.0909090909090909,0,0.0909090909090909,FALSE,16
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,17,17,10,0,0,0,FALSE,17
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,18,17.9993155373032,9,0,0,0,FALSE,18
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,19,19,8,0.125,0,0.125,FALSE,19
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,20,20.0006844626968,7,0,0,0,FALSE,20
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,21,21,6,0,0,0,FALSE,21
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,22,21.9993155373032,5,0,0,0,FALSE,22
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,23,23,4,0,0,0,FALSE,23
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,24,24.0006844626968,3,0,0,0,FALSE,24
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,25,25,2,0,0,0,FALSE,25
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T1","stable",26,25.9993155373032,26,25.9993155373032,1,0,0,0,FALSE,26
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,3,3,24,0.0416666666666667,0,0.0416666666666667,FALSE,3
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,4,4.00068446269678,23,0,0,0,FALSE,4
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,5,5,22,0,0,0,FALSE,5
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,6,5.99931553730322,21,0,0,0,FALSE,6
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,7,7,20,0,0,0,FALSE,7
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,8,8.00068446269678,19,0,0,0,FALSE,8
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,9,9,18,0,0,0,FALSE,9
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,10,9.99931553730322,17,0,0,0,FALSE,10
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,11,11,16,0,0,0,FALSE,11
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,12,12.0006844626968,15,0,0,0,FALSE,12
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,13,13,14,0,0,0,FALSE,13
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,14,13.9993155373032,13,0,0,0,FALSE,14
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,15,15,12,0,0,0,FALSE,15
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,16,16.0006844626968,11,0.181818181818182,0,0.181818181818182,FALSE,16
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,17,17,10,0.2,0,0.2,FALSE,17
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,18,17.9993155373032,9,0.222222222222222,0,0.222222222222222,FALSE,18
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,19,19,8,0.125,0,0.125,FALSE,19
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,20,20.0006844626968,7,0,0,0,FALSE,20
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,21,21,6,0.166666666666667,0,0.166666666666667,FALSE,21
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,22,21.9993155373032,5,0.2,0,0.2,FALSE,22
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,23,23,4,0,0,0,FALSE,23
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,24,24.0006844626968,3,0,0,0,FALSE,24
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,25,25,2,0,0,0,FALSE,25
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T2","variable",26,25.9993155373032,26,25.9993155373032,1,0,0,0,FALSE,26
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,3,3,24,0,0.0416666666666667,0.0416666666666667,TRUE,3
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,4,4.00068446269678,23,0,0,0,TRUE,4
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,5,5,22,0,0,0,TRUE,5
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,6,5.99931553730322,21,0.0476190476190476,0,0.0476190476190476,TRUE,6
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,7,7,20,0.05,0,0.05,TRUE,7
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,8,8.00068446269678,19,0,0,0,TRUE,8
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,9,9,18,0,0,0,TRUE,9
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,10,9.99931553730322,17,0,0,0,TRUE,10
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,11,11,16,0.0625,0,0.0625,TRUE,11
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,12,12.0006844626968,15,0.133333333333333,0,0.133333333333333,TRUE,12
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,13,13,14,0.142857142857143,0,0.142857142857143,TRUE,13
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,14,13.9993155373032,13,0.153846153846154,0,0.153846153846154,TRUE,14
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,15,15,12,0.166666666666667,0,0.166666666666667,TRUE,15
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,16,16.0006844626968,11,0.272727272727273,0,0.272727272727273,TRUE,16
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,17,17,10,0.3,0,0.3,TRUE,17
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,18,17.9993155373032,9,0.444444444444444,0,0.444444444444444,TRUE,18
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,19,19,8,0.625,0,0.625,TRUE,19
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,20,20.0006844626968,7,0.714285714285714,0,0.714285714285714,TRUE,20
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,21,21,6,0.666666666666667,0,0.666666666666667,TRUE,21
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,22,21.9993155373032,5,0.8,0,0.8,TRUE,22
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,23,23,4,0.75,0,0.75,TRUE,23
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,24,24.0006844626968,3,1,0,1,TRUE,24
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,25,25,2,1,0,1,TRUE,25
"KBS_herbaceous_biomass_1993-2018.csv","KBS","T3","increasing",26,25.9993155373032,26,25.9993155373032,1,1,0,1,TRUE,26
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m c","variable",18,17.9993155373032,3,3,16,0,0,0,FALSE,3
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m c","variable",18,17.9993155373032,4,4.00068446269678,15,0,0,0,FALSE,4
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m c","variable",18,17.9993155373032,5,5,14,0,0,0,FALSE,5
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m c","variable",18,17.9993155373032,6,5.99931553730322,13,0,0,0,FALSE,6
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m c","variable",18,17.9993155373032,7,7,12,0,0,0,FALSE,7
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m c","variable",18,17.9993155373032,8,8.00068446269678,11,0,0,0,FALSE,8
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m c","variable",18,17.9993155373032,9,9,10,0,0,0,FALSE,9
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m c","variable",18,17.9993155373032,10,9.99931553730322,9,0,0,0,FALSE,10
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m c","variable",18,17.9993155373032,11,11,8,0,0,0,FALSE,11
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m c","variable",18,17.9993155373032,12,12.0006844626968,7,0.142857142857143,0,0.142857142857143,FALSE,12
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m c","variable",18,17.9993155373032,13,13,6,0,0,0,FALSE,13
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m c","variable",18,17.9993155373032,14,13.9993155373032,5,0,0,0,FALSE,14
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m c","variable",18,17.9993155373032,15,15,4,0.25,0,0.25,FALSE,15
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m c","variable",18,17.9993155373032,16,16.0006844626968,3,0.333333333333333,0,0.333333333333333,FALSE,16
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m c","variable",18,17.9993155373032,17,17,2,0,0,0,FALSE,17
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m c","variable",18,17.9993155373032,18,17.9993155373032,1,0,0,0,FALSE,18
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n","increasing",18,17.9993155373032,3,3,16,0,0.0625,0.0625,TRUE,3
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n","increasing",18,17.9993155373032,4,4.00068446269678,15,0,0,0,TRUE,4
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n","increasing",18,17.9993155373032,5,5,14,0.0714285714285714,0.0714285714285714,0.142857142857143,TRUE,5
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n","increasing",18,17.9993155373032,6,5.99931553730322,13,0,0,0,TRUE,6
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n","increasing",18,17.9993155373032,7,7,12,0,0,0,TRUE,7
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n","increasing",18,17.9993155373032,8,8.00068446269678,11,0,0,0,TRUE,8
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n","increasing",18,17.9993155373032,9,9,10,0,0,0,TRUE,9
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n","increasing",18,17.9993155373032,10,9.99931553730322,9,0,0,0,TRUE,10
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n","increasing",18,17.9993155373032,11,11,8,0.125,0,0.125,TRUE,11
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n","increasing",18,17.9993155373032,12,12.0006844626968,7,0.142857142857143,0,0.142857142857143,TRUE,12
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n","increasing",18,17.9993155373032,13,13,6,0.166666666666667,0,0.166666666666667,TRUE,13
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n","increasing",18,17.9993155373032,14,13.9993155373032,5,0.4,0,0.4,TRUE,14
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n","increasing",18,17.9993155373032,15,15,4,0.25,0,0.25,TRUE,15
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n","increasing",18,17.9993155373032,16,16.0006844626968,3,0.333333333333333,0,0.333333333333333,TRUE,16
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n","increasing",18,17.9993155373032,17,17,2,0.5,0,0.5,TRUE,17
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n","increasing",18,17.9993155373032,18,17.9993155373032,1,1,0,1,TRUE,18
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n+p","stable",18,17.9993155373032,3,3,16,0,0,0,FALSE,3
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n+p","stable",18,17.9993155373032,4,4.00068446269678,15,0.0666666666666667,0,0.0666666666666667,FALSE,4
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n+p","stable",18,17.9993155373032,5,5,14,0,0.0714285714285714,0.0714285714285714,FALSE,5
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n+p","stable",18,17.9993155373032,6,5.99931553730322,13,0.0769230769230769,0,0.0769230769230769,FALSE,6
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n+p","stable",18,17.9993155373032,7,7,12,0.166666666666667,0.0833333333333333,0.25,FALSE,7
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n+p","stable",18,17.9993155373032,8,8.00068446269678,11,0.0909090909090909,0.0909090909090909,0.181818181818182,FALSE,8
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n+p","stable",18,17.9993155373032,9,9,10,0,0,0,FALSE,9
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n+p","stable",18,17.9993155373032,10,9.99931553730322,9,0,0,0,FALSE,10
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n+p","stable",18,17.9993155373032,11,11,8,0,0,0,FALSE,11
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n+p","stable",18,17.9993155373032,12,12.0006844626968,7,0,0,0,FALSE,12
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n+p","stable",18,17.9993155373032,13,13,6,0,0,0,FALSE,13
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n+p","stable",18,17.9993155373032,14,13.9993155373032,5,0,0,0,FALSE,14
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n+p","stable",18,17.9993155373032,15,15,4,0.25,0,0.25,FALSE,15
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n+p","stable",18,17.9993155373032,16,16.0006844626968,3,0,0,0,FALSE,16
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n+p","stable",18,17.9993155373032,17,17,2,0.5,0,0.5,FALSE,17
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m n+p","stable",18,17.9993155373032,18,17.9993155373032,1,0,0,0,FALSE,18
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m p","variable",18,17.9993155373032,3,3,16,0,0,0,FALSE,3
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m p","variable",18,17.9993155373032,4,4.00068446269678,15,0,0,0,FALSE,4
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m p","variable",18,17.9993155373032,5,5,14,0.214285714285714,0,0.214285714285714,FALSE,5
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m p","variable",18,17.9993155373032,6,5.99931553730322,13,0.230769230769231,0,0.230769230769231,FALSE,6
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m p","variable",18,17.9993155373032,7,7,12,0.0833333333333333,0,0.0833333333333333,FALSE,7
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m p","variable",18,17.9993155373032,8,8.00068446269678,11,0,0,0,FALSE,8
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m p","variable",18,17.9993155373032,9,9,10,0,0,0,FALSE,9
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m p","variable",18,17.9993155373032,10,9.99931553730322,9,0.333333333333333,0,0.333333333333333,FALSE,10
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m p","variable",18,17.9993155373032,11,11,8,0.25,0,0.25,FALSE,11
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m p","variable",18,17.9993155373032,12,12.0006844626968,7,0.285714285714286,0,0.285714285714286,FALSE,12
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m p","variable",18,17.9993155373032,13,13,6,0.333333333333333,0,0.333333333333333,FALSE,13
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m p","variable",18,17.9993155373032,14,13.9993155373032,5,0.4,0,0.4,FALSE,14
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m p","variable",18,17.9993155373032,15,15,4,0.25,0,0.25,FALSE,15
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m p","variable",18,17.9993155373032,16,16.0006844626968,3,0.333333333333333,0,0.333333333333333,FALSE,16
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m p","variable",18,17.9993155373032,17,17,2,0.5,0,0.5,FALSE,17
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b m p","variable",18,17.9993155373032,18,17.9993155373032,1,0,0,0,FALSE,18
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b u c","increasing",36,36.0006844626968,3,3,34,0.0294117647058824,0,0.0294117647058824,TRUE,3
"KNZ_Biomass_1986-2021_processed.csv","KNZ","b u c","increasing",36,36.0006844626968,4,4.00068446269678,33,0.0606060606060606,0.0303030303030303,0.0909090909090909,TRUE,4
