"Date","Plot","Grazed","total_mass"
"26-06-1996",14,"pre",857.1
"26-06-1996",15,"pre",522.8
"26-06-1996",16,"pre",356.5
"26-06-1996",17,"pre",1179.2
"26-06-1996",18,"pre",109.4
"26-06-1996",19,"pre",349.7
"26-06-1996",20,"pre",20.9
"26-06-1996",21,"pre",160.9
"26-07-2001",53,"pre",237.5
"26-07-2001",56,"pre",178.368
"26-07-2001",57,"pre",282.9
"26-07-2001",59,"pre",204
"26-07-2001",60,"pre",102.366
"26-07-2001",66,"pre",116.7
"26-07-2001",67,"pre",186.532
"26-07-2001",68,"pre",292.68
"26-07-2001",70,"pre",187.47
"26-07-2001",73,"pre",204.066
"26-07-2001",74,"pre",375.07
"26-07-2001",75,"pre",310.26
"26-07-2001",76,"pre",153.3
"26-07-2001",79,"pre",289.7
"26-07-2001",80,"pre",435.73
"26-07-2001",81,"pre",201.93
"26-07-2001",82,"pre",341.8
"26-07-2001",87,"pre",231.6
"26-07-2001",88,"pre",377.234
"26-07-2001",89,"pre",519.4
"26-07-2001",90,"pre",177.366
"26-07-2001",92,"pre",75.966
"26-07-2001",93,"pre",393.966
"26-07-2001",94,"pre",546.966
"26-07-2001",95,"pre",490.546
"26-07-2001",96,"pre",446.1
"26-07-2001",101,"pre",348.7
"26-07-2001",102,"pre",284.652
"26-07-2001",103,"pre",349.104
"26-07-2001",104,"pre",541.314
"26-07-2001",105,"pre",155.634
"26-07-2001",106,"pre",295.2
"26-07-2001",107,"pre",701.126
"26-07-2001",108,"pre",172.232
"26-07-2001",109,"pre",465.632
"26-07-2001",110,"pre",333.8
"26-07-2001",114,"pre",145.474
"26-07-2001",115,"pre",424.964
"26-07-2001",116,"pre",261.4
"26-07-2001",117,"pre",309.134
"26-07-2001",118,"pre",333.534
"26-07-2001",119,"pre",253.896
"26-07-2001",120,"pre",508.868
"26-07-2001",121,"pre",221.966
"26-07-2001",122,"pre",241.134
"26-07-2001",123,"pre",461.034
"26-07-2001",124,"pre",282.534
"26-07-2001",125,"pre",731.2
"26-07-2001",127,"pre",425.668
"26-07-2001",128,"pre",370.134
"26-07-2001",129,"pre",516.434
"26-07-2001",130,"pre",149.8
"26-07-2001",131,"pre",507.24
"26-07-2001",132,"pre",289.546
"26-07-2001",133,"pre",425.034
"26-07-2001",134,"pre",293.6
"26-07-2001",135,"pre",256.128
"26-07-2001",136,"pre",204.734
"26-07-2001",137,"pre",233.9
"26-07-2001",138,"pre",436.068
"26-07-2001",139,"pre",406.2
"26-07-2001",140,"pre",296.614
"26-07-2001",141,"pre",180.234
"26-07-2001",142,"pre",306.966
"26-07-2001",143,"pre",263.1
"26-07-2001",144,"pre",299.866
"26-07-2001",145,"pre",375.552
"26-07-2001",146,"pre",409.9
"26-07-2001",147,"pre",290.166
"26-08-2003",14,"ug",163.368
"26-08-2003",23,"ug",91.172
"26-08-2003",27,"ug",99.256
"26-08-2003",30,"ug",142.346
"26-08-2003",31,"ug",209.166
"26-08-2003",33,"ug",82.224
"26-08-2003",34,"ug",137.576
"26-08-2003",42,"ug",64.026
"26-08-2003",45,"ug",140.2
"26-08-2003",50,"ug",66.534
"26-08-2003",52,"ug",159.334
"26-08-2003",55,"ug",45.792
"26-08-2003",61,"ug",147.93
"26-08-2003",67,"ug",90.74
"26-08-2003",69,"ug",83.124
"26-08-2003",75,"ug",183.51
"26-08-2003",77,"ug",72.112
"26-08-2003",78,"ug",89.964
"26-08-2003",79,"ug",83.96
"26-08-2003",80,"ug",200.134
"26-08-2003",84,"ug",187.23
"26-08-2003",87,"ug",124.73
"26-08-2003",96,"ug",144.556
"26-08-2003",97,"ug",109.368
"26-08-2003",99,"ug",348.66
"26-08-2003",100,"ug",97.496
"26-08-2003",106,"ug",134.912
"26-08-2003",109,"ug",197.868
"26-08-2003",110,"ug",79.652
"26-08-2003",112,"ug",129.492
"26-08-2003",121,"ug",61.302
"26-08-2003",124,"ug",100.318
"26-08-2003",127,"ug",179.56
"26-08-2003",131,"ug",108.966
"26-08-2003",133,"ug",106.334
"26-08-2003",134,"ug",43.202
"26-08-2003",137,"ug",79.966
"26-08-2003",138,"ug",171.332
"26-08-2003",139,"ug",112.386
"26-08-2003",140,"ug",166.37
"26-08-2003",142,"ug",100.52
"26-08-2003",144,"ug",81.456
"26-08-2003",147,"ug",91.966
"27-06-1996",9,"pre",220.8
"27-06-1996",22,"pre",91.4
"27-06-1996",23,"pre",116.4
"27-06-1996",24,"pre",276.1
"27-06-1996",25,"pre",108.6
"27-06-1996",26,"pre",440.6
"27-06-1996",27,"pre",391.8
"27-06-1996",28,"pre",937.3
"27-06-1996",29,"pre",905.5
"27-06-1996",30,"pre",706.7
"27-06-1996",31,"pre",545
"27-06-1996",32,"pre",463.2
"27-06-1996",33,"pre",1133.6
"27-06-1996",34,"pre",476.2
"27-06-1996",35,"pre",0.9
"27-06-1996",36,"pre",178.5
"27-06-1996",37,"pre",138.8
"27-06-1996",38,"pre",319.1
"27-06-1996",39,"pre",142.5
"27-06-1996",40,"pre",416.7
"27-06-1996",41,"pre",889.1
"27-06-1996",42,"pre",682.1
"27-06-1996",43,"pre",143.31
"27-06-1996",44,"pre",874.1
"27-06-1996",45,"pre",573.4
"27-06-1996",46,"pre",449.2
"27-06-1996",47,"pre",397
"27-06-1996",48,"pre",393.4
"27-06-1996",49,"pre",750.7
"27-06-1996",50,"pre",91.01
"27-06-1996",51,"pre",196.9
"27-06-1996",52,"pre",668.5
"27-06-1996",53,"pre",129.8
"27-06-1996",54,"pre",566.1
"27-06-1996",55,"pre",687.4
"27-06-1996",56,"pre",224.1
"27-06-1996",57,"pre",271.4
"27-06-1996",58,"pre",365.9
"27-06-1996",59,"pre",186.2
"27-06-1996",60,"pre",697.4
"27-06-1996",61,"pre",351.6
"27-06-1996",62,"pre",735.6
"27-06-1996",63,"pre",203.6
"27-06-1996",64,"pre",263.3
"27-06-1996",65,"pre",364.8
"27-06-1996",66,"pre",49.7
"27-06-1996",67,"pre",693
"27-06-1996",68,"pre",699.6
"27-06-1996",69,"pre",347.6
"27-06-1996",70,"pre",256
"27-06-1996",71,"pre",259.2
"27-06-1996",72,"pre",718.3
"27-06-1996",73,"pre",406.5
"27-06-1996",74,"pre",704.8
"27-06-1996",75,"pre",792.8
"27-06-1996",76,"pre",573.6
"27-06-1996",77,"pre",394
"27-06-1996",78,"pre",312.6
"27-06-1996",79,"pre",18.55
"27-06-1996",80,"pre",453.9
"27-06-1996",81,"pre",437.3
"27-06-1996",82,"pre",384.6
"27-06-1996",83,"pre",304.2
"27-06-1996",84,"pre",1104
"27-06-1996",85,"pre",642.1
"27-06-1996",86,"pre",952.5
"27-06-1996",87,"pre",1328
"27-06-1996",88,"pre",929.2
"27-06-1996",89,"pre",332.8
"27-06-1996",90,"pre",50.1
"27-06-1996",91,"pre",361.2
"27-06-1996",92,"pre",234.4
"27-06-1996",93,"pre",587.9
"27-06-1996",94,"pre",596.8
"27-06-1996",95,"pre",456.6
"27-06-1996",96,"pre",583.6
"27-06-1996",97,"pre",207.8
"27-06-1996",98,"pre",284.6
"27-07-2001",54,"pre",169.768
"27-07-2001",55,"pre",208.168
"27-07-2001",58,"pre",390.7
"27-07-2001",69,"pre",176.462
"27-07-2001",71,"pre",151.768
"27-07-2001",72,"pre",405.732
"27-07-2001",83,"pre",953.032
"27-07-2001",84,"pre",390.3
"27-07-2001",85,"pre",412.926
"27-07-2001",86,"pre",386.034
"27-07-2001",97,"pre",255.2
"27-07-2001",98,"pre",277.632
"27-07-2001",99,"pre",371.934
"27-07-2001",100,"pre",384.166
"27-07-2001",111,"pre",246.374
"27-07-2001",112,"pre",148.166
"27-07-2001",113,"pre",298.566
"27-07-2001",126,"pre",236.466
"27-10-2004",3,"g",54.668
"27-10-2004",15,"g",204.234
"27-10-2004",98,"g",49.932
"28-06-1996",99,"pre",401.4
"28-06-1996",100,"pre",375.3
"28-06-1996",101,"pre",448.8
"28-06-1996",102,"pre",499.5
"28-06-1996",103,"pre",72.3
"28-06-1996",104,"pre",363.4
"28-06-1996",105,"pre",258.6
"28-06-1996",107,"pre",373.2
"28-06-1996",108,"pre",473.3
"28-06-1996",109,"pre",402.3
"28-06-1996",110,"pre",179.6
"28-06-1996",111,"pre",210.4
"28-06-1996",112,"pre",108.6
"28-06-1996",113,"pre",504.3
"28-06-1996",114,"pre",53
"28-06-1996",115,"pre",205.3
"28-06-1996",116,"pre",454
"28-06-1996",117,"pre",944.4
"28-06-1996",118,"pre",221.4
"28-06-1996",119,"pre",318.8
"28-06-1996",120,"pre",70.4
"28-06-1996",121,"pre",338.1
"28-06-1996",122,"pre",411.6
"28-06-1996",123,"pre",703.4
"28-06-1996",124,"pre",461.5
"28-06-1996",125,"pre",109.2
"28-06-1996",126,"pre",182.6
"28-06-1996",127,"pre",2193.9
"28-06-1996",128,"pre",762.6
"28-06-1996",129,"pre",432.7
"28-06-1996",130,"pre",447.5
"28-06-1996",131,"pre",534.3
"28-06-1996",132,"pre",409.7
"28-06-1996",133,"pre",367.8
"28-06-1996",134,"pre",397
"28-06-1996",135,"pre",321.2
"28-06-1996",136,"pre",773
"28-06-1996",137,"pre",596.3
"28-06-1996",138,"pre",429.2
"28-06-1996",139,"pre",823
"28-06-1996",140,"pre",791.8
"28-06-1996",141,"pre",645.8
"28-06-1996",142,"pre",392.9
"28-06-1996",143,"pre",247.1
"28-06-1996",144,"pre",360.7
"28-06-1996",145,"pre",486.8
"28-06-1996",146,"pre",432.4
"28-06-1996",147,"pre",203.6
"28-10-2004",2,"g",99.3
"28-10-2004",5,"g",84.634
"28-10-2004",9,"g",65.834
"28-10-2004",17,"g",118.764
"28-10-2004",18,"g",45.936
"28-10-2004",21,"g",32.866
"28-10-2004",37,"g",15.8
"28-10-2004",39,"g",95.9
"28-10-2004",49,"g",33.402
"28-10-2004",67,"g",43.902
"28-10-2004",132,"g",38.232
"29-06-1996",106,"pre",199.9
"30-08-2004",1,"ug",135.404
"30-08-2004",3,"ug",40.5
"30-08-2004",6,"ug",170.862
"30-08-2004",14,"ug",150.264
"30-08-2004",24,"ug",129.204
"30-08-2004",25,"ug",24.5
"30-08-2004",34,"ug",133.1
"30-08-2004",35,"ug",203.726
"30-08-2004",36,"ug",102.578
"30-08-2004",37,"ug",42.318
"30-08-2004",40,"ug",125.346
"30-08-2004",47,"ug",100.122
"30-08-2004",48,"ug",75.466
"30-08-2004",49,"ug",16.466
"30-08-2004",58,"ug",84.664
"30-08-2004",61,"ug",158.066
"30-08-2004",65,"ug",175.466
"30-08-2004",73,"ug",89.282
"30-08-2004",75,"ug",116.93
"30-08-2004",76,"ug",170.378
"30-08-2004",78,"ug",170.278
"30-08-2004",91,"ug",126.012
"30-08-2004",95,"ug",129.27
"30-08-2004",98,"ug",61.2
"30-08-2004",104,"ug",106.1
"30-08-2004",111,"ug",96.602
"30-08-2004",125,"ug",108.066
"30-08-2004",126,"ug",115.83
"30-08-2004",127,"ug",96.498
"30-08-2004",130,"ug",73.37
"31-08-2004",9,"ug",169.634
"31-08-2004",12,"ug",71.348
"31-08-2004",17,"ug",161.048
"31-08-2004",18,"ug",92.736
"31-08-2004",20,"ug",54.866
"31-08-2004",27,"ug",105.136
"31-08-2004",28,"ug",198.164
"31-08-2004",30,"ug",78.2
"31-08-2004",33,"ug",124.818
"31-08-2004",39,"ug",220.698
"31-08-2004",41,"ug",190.47
"31-08-2004",43,"ug",30.464
"31-08-2004",46,"ug",154.054
"31-08-2004",50,"ug",48.704
"31-08-2004",51,"ug",47.834
"31-08-2004",54,"ug",53.17
"31-08-2004",57,"ug",106.902
"31-08-2004",60,"ug",99.264
"31-08-2004",63,"ug",132.566
"31-08-2004",66,"ug",120.292
"31-08-2004",67,"ug",58.2
"31-08-2004",69,"ug",132.384
"31-08-2004",72,"ug",74.902
"31-08-2004",74,"ug",128.302
"31-08-2004",77,"ug",56.766
"31-08-2004",80,"ug",40.766
"31-08-2004",81,"ug",41.81
"31-08-2004",82,"ug",121.336
"31-08-2004",85,"ug",249.17
"31-08-2004",86,"ug",82.034
"31-08-2004",88,"ug",204.934
"31-08-2004",90,"ug",78.366
"31-08-2004",93,"ug",108.636
"31-08-2004",100,"ug",103.802
"31-08-2004",107,"ug",141.3
"31-08-2004",108,"ug",87.832
"31-08-2004",112,"ug",137.118
"31-08-2004",113,"ug",58.566
"31-08-2004",114,"ug",24.102
"31-08-2004",117,"ug",104.098
"31-08-2004",119,"ug",55.332
"31-08-2004",131,"ug",126.602
"31-08-2004",135,"ug",74.966
"31-08-2004",136,"ug",121.734
"31-08-2004",140,"ug",150.802
"31-08-2004",144,"ug",59.396
"31-08-2004",145,"ug",91.67
"31-08-2004",146,"ug",89.366
"31-08-2004",147,"ug",52.934
NA,NA,"Grazed",0
