"Field name ( Ignore this for this experiment)"	"Experiment number"	"Plot number"	"Sub plot number"	"Treatment number"	"Species and percent seed of total planted"	"Soil totaln N (mg/kg)(1989 samples)"	"Year"	"Species Name"	"Maximum species height (cm)"	"Median species height (cm)"	"Species Above ground biomass(g/m2)"	"Species proportion of total biomass"	"Date"	"Biomass"	"Prop"
E	55	13	5	3	AS100	468.8	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	13	6	21	AG30BG70	589.8	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	13	6	21	AG30BG70	589.8	1990	MISCELLANEOUS LITTER	 	 	8.9	 	 	 	 
E	55	13	6	21	AG30BG70	589.8	1990	ANDROPOGON GERARDI(AG)	 	8.1	16.16	0.663928	 	 	 
E	55	13	6	21	AG30BG70	589.8	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	13	6	21	AG30BG70	589.8	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	13	6	21	AG30BG70	589.8	1990	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	13	6	21	AG30BG70	589.8	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	13	6	21	AG30BG70	589.8	1990	BOUTELOUA GRACILIS (BG)	 	7	8.18	0.336072	 	 	 
E	55	13	6	21	AG30BG70	589.8	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	13	7	13	PV70BG30	509.5	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	13	7	13	PV70BG30	509.5	1990	MISCELLANEOUS LITTER	 	 	38.059998	 	 	 	 
E	55	13	7	13	PV70BG30	509.5	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	13	7	13	PV70BG30	509.5	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	13	7	13	PV70BG30	509.5	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	13	7	13	PV70BG30	509.5	1990	PANICUM VIRGATUM (PV)	 	9.4	53.379997	0.928671	 	 	 
E	55	13	7	13	PV70BG30	509.5	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	13	7	13	PV70BG30	509.5	1990	BOUTELOUA GRACILIS (BG)	 	6	4.1	0.071329	 	 	 
E	55	13	7	13	PV70BG30	509.5	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	13	8	23	BD30PV70	760.6	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	13	8	23	BD30PV70	760.6	1990	MISCELLANEOUS LITTER	 	 	56.399998	 	 	 	 
E	55	13	8	23	BD30PV70	760.6	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	13	8	23	BD30PV70	760.6	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	13	8	23	BD30PV70	760.6	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	13	8	23	BD30PV70	760.6	1990	PANICUM VIRGATUM (PV)	 	10.5	87.799995	0.984526	 	 	 
E	55	13	8	23	BD30PV70	760.6	1990	BUCHLOE DACTYLOIDES (BD)	 	4.5	1.38	0.015474	 	 	 
E	55	13	8	23	BD30PV70	760.6	1990	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	13	8	23	BD30PV70	760.6	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	13	9	6	BD100	585.1	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	13	9	6	BD100	585.1	1990	MISCELLANEOUS LITTER	 	 	41.259998	 	 	 	 
E	55	13	9	6	BD100	585.1	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	13	9	6	BD100	585.1	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	13	9	6	BD100	585.1	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	13	9	6	BD100	585.1	1990	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	13	9	6	BD100	585.1	1990	BUCHLOE DACTYLOIDES (BD)	 	9.5	57.68	1	 	 	 
E	55	13	9	6	BD100	585.1	1990	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	13	9	6	BD100	585.1	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	13	10	16	SS30BG70	730.5	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	13	10	16	SS30BG70	730.5	1990	MISCELLANEOUS LITTER	 	 	18.879999	 	 	 	 
E	55	13	10	16	SS30BG70	730.5	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	13	10	16	SS30BG70	730.5	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	12	26.140001	0.557594	 	 	 
E	55	13	10	16	SS30BG70	730.5	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	13	10	16	SS30BG70	730.5	1990	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	13	10	16	SS30BG70	730.5	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	13	10	16	SS30BG70	730.5	1990	BOUTELOUA GRACILIS (BG)	 	7	20.739998	0.442406	 	 	 
E	55	13	10	16	SS30BG70	730.5	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	13	11	2	SS100	591.8	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	13	11	2	SS100	591.8	1990	MISCELLANEOUS LITTER	 	 	48.600002	 	 	 	 
E	55	13	11	2	SS100	591.8	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	13	11	2	SS100	591.8	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	17	86.339996	1	 	 	 
E	55	13	11	2	SS100	591.8	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	13	11	2	SS100	591.8	1990	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	13	11	2	SS100	591.8	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	13	11	2	SS100	591.8	1990	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	13	11	2	SS100	591.8	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	13	12	22	AG70BG30	686.8	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	13	12	22	AG70BG30	686.8	1990	MISCELLANEOUS LITTER	 	 	22.16	 	 	 	 
E	55	13	12	22	AG70BG30	686.8	1990	ANDROPOGON GERARDI(AG)	 	19.5	65.479996	0.952298	 	 	 
E	55	13	12	22	AG70BG30	686.8	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	13	12	22	AG70BG30	686.8	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	13	12	22	AG70BG30	686.8	1990	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	13	12	22	AG70BG30	686.8	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	13	12	22	AG70BG30	686.8	1990	BOUTELOUA GRACILIS (BG)	 	5.6	3.28	0.047702	 	 	 
E	55	13	12	22	AG70BG30	686.8	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	13	13	15	SS70AS30	464.7	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	13	13	15	SS70AS30	464.7	1990	MISCELLANEOUS LITTER	 	 	42.239998	 	 	 	 
E	55	13	13	15	SS70AS30	464.7	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	13	13	15	SS70AS30	464.7	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	12	66.539993	0.774802	 	 	 
E	55	13	13	15	SS70AS30	464.7	1990	AGROPYRON SMITHII (AS)	 	17	19.34	0.225198	 	 	 
E	55	13	13	15	SS70AS30	464.7	1990	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	13	13	15	SS70AS30	464.7	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	13	13	15	SS70AS30	464.7	1990	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	13	13	15	SS70AS30	464.7	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	13	14	19	AS70BG30	575.8	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	13	14	19	AS70BG30	575.8	1990	MISCELLANEOUS LITTER	 	 	15.8	 	 	 	 
E	55	13	14	19	AS70BG30	575.8	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	13	14	19	AS70BG30	575.8	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	13	14	19	AS70BG30	575.8	1990	AGROPYRON SMITHII (AS)	 	16	24.4	0.36858	 	 	 
E	55	13	14	19	AS70BG30	575.8	1990	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	13	14	19	AS70BG30	575.8	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	13	14	19	AS70BG30	575.8	1990	BOUTELOUA GRACILIS (BG)	 	11	41.799999	0.63142	 	 	 
E	55	13	14	19	AS70BG30	575.8	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	13	15	24	BD70PV30	423.7	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	13	15	24	BD70PV30	423.7	1990	MISCELLANEOUS LITTER	 	 	37.399998	 	 	 	 
E	55	13	15	24	BD70PV30	423.7	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	13	15	24	BD70PV30	423.7	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	13	15	24	BD70PV30	423.7	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	13	15	24	BD70PV30	423.7	1990	PANICUM VIRGATUM (PV)	 	17.2	47.600002	0.85	 	 	 
E	55	13	15	24	BD70PV30	423.7	1990	BUCHLOE DACTYLOIDES (BD)	 	5.2	8.4	0.15	 	 	 
E	55	13	15	24	BD70PV30	423.7	1990	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	13	15	24	BD70PV30	423.7	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	13	16	4	BG100	380.4	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	13	16	4	BG100	380.4	1990	MISCELLANEOUS LITTER	 	 	8.2	 	 	 	 
E	55	13	16	4	BG100	380.4	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	13	16	4	BG100	380.4	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	13	16	4	BG100	380.4	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	13	16	4	BG100	380.4	1990	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	13	16	4	BG100	380.4	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	13	16	4	BG100	380.4	1990	BOUTELOUA GRACILIS (BG)	 	4	32.599998	1	 	 	 
E	55	13	16	4	BG100	380.4	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	13	17	10	PV30AS70	466.9	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	13	17	10	PV30AS70	466.9	1990	MISCELLANEOUS LITTER	 	 	30.98	 	 	 	 
E	55	13	17	10	PV30AS70	466.9	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	13	17	10	PV30AS70	466.9	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	13	17	10	PV30AS70	466.9	1990	AGROPYRON SMITHII (AS)	 	11	14.86	0.215738	 	 	 
E	55	13	17	10	PV30AS70	466.9	1990	PANICUM VIRGATUM (PV)	 	18.5	54.02	0.784263	 	 	 
E	55	13	17	10	PV30AS70	466.9	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	13	17	10	PV30AS70	466.9	1990	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	13	17	10	PV30AS70	466.9	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	13	18	9	PV70SS30	465.7	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	13	18	9	PV70SS30	465.7	1990	MISCELLANEOUS LITTER	 	 	25	 	 	 	 
E	55	13	18	9	PV70SS30	465.7	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	13	18	9	PV70SS30	465.7	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	8	7.4	0.148594	 	 	 
E	55	13	18	9	PV70SS30	465.7	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	13	18	9	PV70SS30	465.7	1990	PANICUM VIRGATUM (PV)	 	15	42.399998	0.851406	 	 	 
E	55	13	18	9	PV70SS30	465.7	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	13	18	9	PV70SS30	465.7	1990	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	13	18	9	PV70SS30	465.7	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	13	19	8	PV30SS70	482.1	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	13	19	8	PV30SS70	482.1	1990	MISCELLANEOUS LITTER	 	 	26.040001	 	 	 	 
E	55	13	19	8	PV30SS70	482.1	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	13	19	8	PV30SS70	482.1	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	11	45.939999	0.518979	 	 	 
E	55	13	19	8	PV30SS70	482.1	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	13	19	8	PV30SS70	482.1	1990	PANICUM VIRGATUM (PV)	 	17	42.579998	0.481021	 	 	 
E	55	13	19	8	PV30SS70	482.1	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	13	19	8	PV30SS70	482.1	1990	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	13	19	8	PV30SS70	482.1	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	13	20	5	AG100	443.7	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	13	20	5	AG100	443.7	1990	MISCELLANEOUS LITTER	 	 	15.2	 	 	 	 
E	55	13	20	5	AG100	443.7	1990	ANDROPOGON GERARDI(AG)	 	17	29.6	1	 	 	 
E	55	13	20	5	AG100	443.7	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	13	20	5	AG100	443.7	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	13	20	5	AG100	443.7	1990	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	13	20	5	AG100	443.7	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	13	20	5	AG100	443.7	1990	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	13	20	5	AG100	443.7	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	13	21	14	SS30AS70	459.2	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	13	21	14	SS30AS70	459.2	1990	MISCELLANEOUS LITTER	 	 	33.799999	 	 	 	 
E	55	13	21	14	SS30AS70	459.2	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	13	21	14	SS30AS70	459.2	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	15	81.400002	0.645008	 	 	 
E	55	13	21	14	SS30AS70	459.2	1990	AGROPYRON SMITHII (AS)	 	17	44.799999	0.354992	 	 	 
E	55	13	21	14	SS30AS70	459.2	1990	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	13	21	14	SS30AS70	459.2	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	13	21	14	SS30AS70	459.2	1990	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	13	21	14	SS30AS70	459.2	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	13	22	20	PV25SS25AS25BG25	402.9	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	13	22	20	PV25SS25AS25BG25	402.9	1990	MISCELLANEOUS LITTER	 	 	29	 	 	 	 
E	55	13	22	20	PV25SS25AS25BG25	402.9	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	13	22	20	PV25SS25AS25BG25	402.9	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	10	18.4	0.211982	 	 	 
E	55	13	22	20	PV25SS25AS25BG25	402.9	1990	AGROPYRON SMITHII (AS)	 	9.3	3	0.034562	 	 	 
E	55	13	22	20	PV25SS25AS25BG25	402.9	1990	PANICUM VIRGATUM (PV)	 	13	40.599998	0.467742	 	 	 
E	55	13	22	20	PV25SS25AS25BG25	402.9	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	13	22	20	PV25SS25AS25BG25	402.9	1990	BOUTELOUA GRACILIS (BG)	 	7	24.799999	0.285714	 	 	 
E	55	13	22	20	PV25SS25AS25BG25	402.9	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	13	23	1	PV100	468.1	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	13	23	1	PV100	468.1	1990	MISCELLANEOUS LITTER	 	 	20.799999	 	 	 	 
E	55	13	23	1	PV100	468.1	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	13	23	1	PV100	468.1	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	13	23	1	PV100	468.1	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	13	23	1	PV100	468.1	1990	PANICUM VIRGATUM (PV)	 	12	48.200001	1	 	 	 
E	55	13	23	1	PV100	468.1	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	13	23	1	PV100	468.1	1990	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	13	23	1	PV100	468.1	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	14	1	5	AG100	991	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	14	1	5	AG100	991	1990	MISCELLANEOUS LITTER	 	 	56	 	 	 	 
E	55	14	1	5	AG100	991	1990	ANDROPOGON GERARDI(AG)	 	17	107.200005	1	 	 	 
E	55	14	1	5	AG100	991	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	14	1	5	AG100	991	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	14	1	5	AG100	991	1990	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	14	1	5	AG100	991	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	14	1	5	AG100	991	1990	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	14	1	5	AG100	991	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	14	2	6	BD100	1013.7	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	14	2	6	BD100	1013.7	1990	MISCELLANEOUS LITTER	 	 	48.799999	 	 	 	 
E	55	14	2	6	BD100	1013.7	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	14	2	6	BD100	1013.7	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	14	2	6	BD100	1013.7	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	14	2	6	BD100	1013.7	1990	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	14	2	6	BD100	1013.7	1990	BUCHLOE DACTYLOIDES (BD)	 	9	89.199997	1	 	 	 
E	55	14	2	6	BD100	1013.7	1990	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	14	2	6	BD100	1013.7	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	14	3	13	PV70BG30	 	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	14	3	13	PV70BG30	 	1990	MISCELLANEOUS LITTER	 	 	45.599998	 	 	 	 
E	55	14	3	13	PV70BG30	 	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	14	3	13	PV70BG30	 	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	14	3	13	PV70BG30	 	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	14	3	13	PV70BG30	 	1990	PANICUM VIRGATUM (PV)	 	26	81.400002	0.869658	 	 	 
E	55	14	3	13	PV70BG30	 	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	14	3	13	PV70BG30	 	1990	BOUTELOUA GRACILIS (BG)	 	10	12.2	0.130342	 	 	 
E	55	14	3	13	PV70BG30	 	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	14	4	11	PV70AS30	1197	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	14	4	11	PV70AS30	1197	1990	MISCELLANEOUS LITTER	 	 	32.599998	 	 	 	 
E	55	14	4	11	PV70AS30	1197	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	14	4	11	PV70AS30	1197	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	14	4	11	PV70AS30	1197	1990	AGROPYRON SMITHII (AS)	 	29.2	53.600002	0.914676	 	 	 
E	55	14	4	11	PV70AS30	1197	1990	PANICUM VIRGATUM (PV)	 	12.8	5	0.085324	 	 	 
E	55	14	4	11	PV70AS30	1197	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	14	4	11	PV70AS30	1197	1990	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	14	4	11	PV70AS30	1197	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	14	5	19	AS70BG30	1005.7	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	14	5	19	AS70BG30	1005.7	1990	MISCELLANEOUS LITTER	 	 	65.799995	 	 	 	 
E	55	14	5	19	AS70BG30	1005.7	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	14	5	19	AS70BG30	1005.7	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	14	5	19	AS70BG30	1005.7	1990	AGROPYRON SMITHII (AS)	 	13.5	37.399998	0.410088	 	 	 
E	55	14	5	19	AS70BG30	1005.7	1990	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	14	5	19	AS70BG30	1005.7	1990	BUCHLOE DACTYLOIDES (BD)	 	8.5	53.799999	0.589912	 	 	 
E	55	14	5	19	AS70BG30	1005.7	1990	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	14	5	19	AS70BG30	1005.7	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	14	6	8	PV30SS70	940.9	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	14	6	8	PV30SS70	940.9	1990	MISCELLANEOUS LITTER	 	 	29.799999	 	 	 	 
E	55	14	6	8	PV30SS70	940.9	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	14	6	8	PV30SS70	940.9	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	15	35.200001	0.51462	 	 	 
E	55	14	6	8	PV30SS70	940.9	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	14	6	8	PV30SS70	940.9	1990	PANICUM VIRGATUM (PV)	 	23	33.199997	0.48538	 	 	 
E	55	14	6	8	PV30SS70	940.9	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	14	6	8	PV30SS70	940.9	1990	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	14	6	8	PV30SS70	940.9	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	14	7	14	SS30AS70	955.6	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	14	7	14	SS30AS70	955.6	1990	MISCELLANEOUS LITTER	 	 	53.799999	 	 	 	 
E	55	14	7	14	SS30AS70	955.6	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	14	7	14	SS30AS70	955.6	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	18	61.199997	0.651064	 	 	 
E	55	14	7	14	SS30AS70	955.6	1990	AGROPYRON SMITHII (AS)	 	10.8	32.799999	0.348936	 	 	 
E	55	14	7	14	SS30AS70	955.6	1990	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	14	7	14	SS30AS70	955.6	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	14	7	14	SS30AS70	955.6	1990	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	14	7	14	SS30AS70	955.6	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	14	8	22	AG70BG30	1041.9	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	14	8	22	AG70BG30	1041.9	1990	MISCELLANEOUS LITTER	 	 	55.799999	 	 	 	 
E	55	14	8	22	AG70BG30	1041.9	1990	ANDROPOGON GERARDI(AG)	 	15.6	74.799995	0.882075	 	 	 
E	55	14	8	22	AG70BG30	1041.9	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	14	8	22	AG70BG30	1041.9	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	14	8	22	AG70BG30	1041.9	1990	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	14	8	22	AG70BG30	1041.9	1990	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	14	8	22	AG70BG30	1041.9	1990	BOUTELOUA GRACILIS (BG)	 	9	10	0.117925	 	 	 
E	55	14	8	22	AG70BG30	1041.9	1990	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	14	9	2	SS100	996.2	1990	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	14	9	2	SS100	996.2	1990	MISCELLANEOUS LITTER	 	 	45	 	 	 	 
E	55	14	9	2	SS100	996.2	1990	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	14	9	2	SS100	996.2	1990	SCHIZACHYRIUM SCOPARIUM(SS)	 	10	97.200005	1	 	 	 
E	55	14	9	2	SS100	996.2	1990	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	14	9	2	SS100	996.2	1990	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
