# Annual Crops and Alfalfa/Switchgrass Biomass
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/39
# The newest version of the data https://lter.kbs.msu.edu/datatables/39.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/22.eml
#
# 
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# Year		year of the growing season relevant for the sample
# Campaign		a major multi-year research activity with a discreet purpose
# Date		date on which sampling occured
# Treatment		main experimental treatment
# Replicate		replicate block, nested within treatment
# Station		replicate station, nested within block
# Species		crop species collected
# Fraction		a specified component of total plant (or sample) biomass
# Biomass	gramsPerSquareMeter	
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#2011-10-6 sven bohm. Discovered that in 2004 wheat grain was coded as a species with the fraction WHOLE rather than as wheat with the fraction SEED. Corrected by updating the crop_biomass table.
#
#2012-1-31 Sven Bohm. It is likely that in 2003 soybeans were not threshed due their greenness and small size. I found a comment in the log book that indicated that the threshing was unsuccessful but no further indication as to the final outcome.
#
#2011-12-21. Sven Bohm. Added an entry for the whole plant to the pre 2003 data where previously we had reported only the grain and the stover. This makes it easier to compute total biomass over the study period since the 'WHOLE' fraction can be used during all years.
#
Year,Campaign,Date,Treatment,Replicate,Station,Species,Fraction,Biomass
2008,Harvest,2008-10-15,T2,R5,S2,Zea mays L.,WHOLE,1297.55
2008,Harvest,2008-10-15,T2,R5,S5,Zea mays L.,WHOLE,810.3
2008,Harvest,2008-10-15,T2,R6,S2,Zea mays L.,SEED,938.95
2008,Harvest,2008-10-15,T2,R5,S4,Zea mays L.,SEED,947.15
2008,Harvest,2008-10-15,T1,R6,S5,Zea mays L.,WHOLE,1794.12
2008,Harvest,2008-10-15,T2,R6,S3,Zea mays L.,WHOLE,935.41
2008,Harvest,2008-10-15,T2,R5,S1,Zea mays L.,SEED,616.57
2008,Harvest,2008-10-14,T2,R4,S4,Zea mays L.,SEED,985.55
2008,Harvest,2008-10-14,T1,R2,S4,Zea mays L.,SEED,618.94
2008,Harvest,2008-10-14,T1,R3,S2,Zea mays L.,WHOLE,1236.69
2008,Harvest,2008-10-14,T1,R3,S1,Zea mays L.,SEED,319.16
2008,Harvest,2008-10-14,T2,R1,S2,Zea mays L.,WHOLE,1128.57
2008,Harvest,2008-10-14,T1,R5,S4,Zea mays L.,SEED,527.64
2008,Harvest,2008-10-14,T2,R3,S3,Zea mays L.,SEED,533.1
2008,Harvest,2008-10-14,T2,R2,S2,Zea mays L.,WHOLE,930.72
2008,Harvest,2008-10-14,T1,R4,S5,Zea mays L.,WHOLE,674.98
2008,Harvest,2008-10-14,T1,R3,S5,Zea mays L.,WHOLE,1850.12
2008,Harvest,2008-10-14,T1,R1,S3,Zea mays L.,WHOLE,810.14
2008,Harvest,2008-10-14,T1,R5,S5,Zea mays L.,WHOLE,1000.13
2008,Harvest,2008-10-14,T2,R1,S1,Zea mays L.,SEED,715.33
2008,Harvest,2008-10-14,T2,R1,S1,Zea mays L.,WHOLE,1504.4
2008,Harvest,2008-10-14,T2,R3,S5,Zea mays L.,SEED,1026.25
2008,Harvest,2008-10-14,T2,R2,S1,Zea mays L.,WHOLE,1001.81
2008,Harvest,2008-10-14,T2,R3,S4,Zea mays L.,WHOLE,1884.92
2008,Harvest,2008-10-14,T1,R2,S5,Zea mays L.,SEED,487.8
2008,Harvest,2008-10-14,T2,R4,S1,Zea mays L.,SEED,567.07
2008,Harvest,2008-10-14,T1,R3,S4,Zea mays L.,WHOLE,1556.97
2008,Harvest,2008-10-14,T1,R4,S4,Zea mays L.,SEED,391.86
2008,Harvest,2008-10-14,T1,R1,S2,Zea mays L.,SEED,451.16
2008,Harvest,2008-10-14,T1,R5,S3,Zea mays L.,SEED,512.94
2008,Harvest,2008-10-14,T2,R2,S4,Zea mays L.,SEED,713.66
2008,Harvest,2008-10-14,T1,R1,S5,Zea mays L.,WHOLE,460.1
2008,Harvest,2008-10-14,T1,R4,S3,Zea mays L.,WHOLE,625.72
2008,Harvest,2008-10-14,T1,R2,S3,Zea mays L.,WHOLE,754.64
2008,Harvest,2008-10-14,T2,R3,S2,Zea mays L.,SEED,682.46
2008,Harvest,2008-10-14,T2,R2,S3,Zea mays L.,SEED,396.34
2008,Harvest,2008-10-14,T2,R4,S1,Zea mays L.,WHOLE,1153.61
2008,Harvest,2008-10-14,T1,R1,S4,Zea mays L.,WHOLE,1417.67
2008,Harvest,2008-10-14,T2,R4,S3,Zea mays L.,WHOLE,1084.36
2008,Harvest,2008-10-14,T2,R4,S3,Zea mays L.,SEED,469.52
2008,Harvest,2008-10-14,T2,R3,S1,Zea mays L.,WHOLE,1203.65
2008,Harvest,2008-10-14,T2,R2,S4,Zea mays L.,WHOLE,1479.19
2008,Harvest,2008-10-14,T1,R1,S3,Zea mays L.,SEED,276.8
2008,Harvest,2008-10-14,T1,R1,S4,Zea mays L.,SEED,676.32
2008,Harvest,2008-10-14,T1,R2,S2,Zea mays L.,WHOLE,1670.46
2008,Harvest,2008-10-14,T2,R4,S5,Zea mays L.,WHOLE,1437.93
2008,Harvest,2008-10-14,T2,R3,S2,Zea mays L.,WHOLE,1328.87
2008,Harvest,2008-10-14,T2,R3,S1,Zea mays L.,SEED,572.2
2008,Harvest,2008-10-14,T1,R5,S3,Zea mays L.,WHOLE,1113.65
2008,Harvest,2008-10-14,T1,R2,S1,Zea mays L.,WHOLE,965.72
2008,Harvest,2008-10-14,T1,R1,S5,Zea mays L.,SEED,56.24
2008,Harvest,2008-10-14,T2,R2,S1,Zea mays L.,SEED,476.16
2008,Harvest,2008-10-14,T1,R1,S1,Zea mays L.,WHOLE,960
2008,Harvest,2008-10-14,T2,R1,S5,Zea mays L.,WHOLE,1266.6
2008,Harvest,2008-10-14,T2,R1,S4,Zea mays L.,WHOLE,1229.76
2008,Harvest,2008-10-14,T1,R5,S2,Zea mays L.,WHOLE,1384.22
2008,Harvest,2008-10-14,T1,R4,S4,Zea mays L.,WHOLE,851.49
2008,Harvest,2008-10-14,T1,R2,S2,Zea mays L.,SEED,886.47
2008,Harvest,2008-10-14,T1,R5,S1,Zea mays L.,SEED,329
2008,Harvest,2008-10-14,T1,R5,S5,Zea mays L.,SEED,323.43
2008,Harvest,2008-10-14,T1,R2,S1,Zea mays L.,SEED,444.81
2008,Harvest,2008-10-14,T1,R4,S1,Zea mays L.,WHOLE,901.5
2008,Harvest,2008-10-14,T1,R4,S2,Zea mays L.,SEED,467.74
2008,Harvest,2008-10-14,T1,R4,S3,Zea mays L.,SEED,126.16
2008,Harvest,2008-10-14,T2,R4,S2,Zea mays L.,SEED,639.79
2008,Harvest,2008-10-14,T2,R2,S3,Zea mays L.,WHOLE,935.89
2008,Harvest,2008-10-14,T1,R2,S3,Zea mays L.,SEED,279.18
2008,Harvest,2008-10-14,T1,R3,S4,Zea mays L.,SEED,840.77
2008,Harvest,2008-10-14,T2,R1,S3,Zea mays L.,SEED,550.62
2008,Harvest,2008-10-14,T1,R2,S5,Zea mays L.,WHOLE,1115.48
2008,Harvest,2008-10-14,T1,R3,S3,Zea mays L.,SEED,1227.77
2008,Harvest,2008-10-14,T1,R5,S4,Zea mays L.,WHOLE,999.83
2008,Harvest,2008-10-14,T2,R2,S5,Zea mays L.,SEED,347.74
2008,Harvest,2008-10-14,T1,R1,S2,Zea mays L.,WHOLE,980.46
2008,Harvest,2008-10-14,T1,R3,S2,Zea mays L.,SEED,498.83
2008,Harvest,2008-10-14,T2,R4,S2,Zea mays L.,WHOLE,1306.1
2008,Harvest,2008-10-14,T1,R3,S5,Zea mays L.,SEED,1028.97
2008,Harvest,2008-10-14,T2,R1,S5,Zea mays L.,SEED,592.8
2008,Harvest,2008-10-14,T2,R2,S5,Zea mays L.,WHOLE,936.55
2008,Harvest,2008-10-14,T1,R5,S1,Zea mays L.,WHOLE,715.68
2008,Harvest,2008-10-14,T1,R3,S1,Zea mays L.,WHOLE,917.96
2008,Harvest,2008-10-14,T1,R1,S1,Zea mays L.,SEED,451.66
2008,Harvest,2008-10-14,T1,R2,S4,Zea mays L.,WHOLE,1379.61
2008,Harvest,2008-10-14,T2,R4,S4,Zea mays L.,WHOLE,1815.92
2008,Harvest,2008-10-14,T1,R3,S3,Zea mays L.,WHOLE,2169.12
2008,Harvest,2008-10-14,T1,R4,S5,Zea mays L.,SEED,266.11
2008,Harvest,2008-10-14,T1,R4,S1,Zea mays L.,SEED,183.59
2008,Harvest,2008-10-14,T2,R4,S5,Zea mays L.,SEED,715.77
2008,Harvest,2008-10-14,T2,R3,S5,Zea mays L.,WHOLE,1912.99
2008,Harvest,2008-10-14,T2,R3,S3,Zea mays L.,WHOLE,945.33
2008,Harvest,2008-10-14,T2,R2,S2,Zea mays L.,SEED,464.02
2008,Harvest,2008-10-14,T2,R1,S4,Zea mays L.,SEED,549.43
2008,Harvest,2008-10-14,T2,R3,S4,Zea mays L.,SEED,1007.65
2008,Harvest,2008-10-14,T2,R1,S3,Zea mays L.,WHOLE,1216.13
2008,Harvest,2008-10-14,T1,R4,S2,Zea mays L.,WHOLE,857.7
2008,Harvest,2008-10-14,T1,R5,S2,Zea mays L.,SEED,303.16
2008,Harvest,2008-10-14,T2,R1,S2,Zea mays L.,SEED,507.64
2008,Harvest,2008-07-15,T6,R5,S3,Triticum aestivum L.,WHOLE,511.57
2008,Harvest,2008-07-15,T6,R6,S2,Triticum aestivum L.,WHOLE,461.85
2008,Harvest,2008-07-15,T6,R4,S1,Triticum aestivum L.,WHOLE,539.36
2008,Harvest,2008-07-15,T6,R6,S3,Triticum aestivum L.,WHOLE,431.29
2008,Harvest,2008-07-15,T6,R4,S3,Triticum aestivum L.,WHOLE,582.54
2008,Harvest,2008-07-15,T6,R5,S1,Triticum aestivum L.,WHOLE,543.58
2008,Harvest,2008-07-15,T6,R6,S1,Triticum aestivum L.,WHOLE,390.16
2008,Harvest,2008-07-15,T6,R4,S2,Triticum aestivum L.,WHOLE,569.79
2008,Harvest,2008-07-15,T6,R4,S5,Triticum aestivum L.,WHOLE,556.35
2008,Harvest,2008-07-15,T6,R4,S4,Triticum aestivum L.,WHOLE,565.23
2008,Harvest,2008-07-15,T6,R6,S4,Triticum aestivum L.,WHOLE,476.39
2008,Harvest,2008-07-15,T6,R5,S4,Triticum aestivum L.,WHOLE,538.36
2008,Harvest,2008-07-15,T6,R6,S5,Triticum aestivum L.,WHOLE,436.249
2008,Harvest,2008-07-15,T6,R5,S5,Triticum aestivum L.,WHOLE,469.13
2008,Harvest,2008-07-15,T6,R5,S2,Triticum aestivum L.,WHOLE,508.05
2008,Harvest,2008-07-14,T6,R1,S2,Triticum aestivum L.,WHOLE,509.25
2008,Harvest,2008-07-14,T6,R3,S4,Triticum aestivum L.,WHOLE,536.43
2008,Harvest,2008-07-14,T6,R3,S5,Triticum aestivum L.,WHOLE,555.61
2008,Harvest,2008-07-14,T6,R1,S4,Triticum aestivum L.,WHOLE,591.89
2008,Harvest,2008-07-14,T6,R2,S3,Triticum aestivum L.,WHOLE,447.43
2008,Harvest,2008-07-14,T6,R1,S5,Triticum aestivum L.,WHOLE,615.63
2008,Harvest,2008-07-14,T6,R3,S3,Triticum aestivum L.,WHOLE,520.22
2008,Harvest,2008-07-14,T6,R2,S4,Triticum aestivum L.,WHOLE,592.46
2008,Harvest,2008-07-14,T6,R3,S1,Triticum aestivum L.,WHOLE,570.74
2008,Harvest,2008-07-14,T6,R2,S2,Triticum aestivum L.,WHOLE,580.45
2008,Harvest,2008-07-14,T6,R2,S5,Triticum aestivum L.,WHOLE,577.34
2008,Harvest,2008-07-14,T6,R1,S1,Triticum aestivum L.,WHOLE,567.27
2008,Harvest,2008-07-14,T6,R2,S1,Triticum aestivum L.,WHOLE,650.8
2008,Harvest,2008-07-14,T6,R1,S3,Triticum aestivum L.,WHOLE,667.21
2008,Harvest,2008-07-14,T6,R3,S2,Triticum aestivum L.,WHOLE,463.01
2007,Harvest,2007-08-24,T6,R6,S5,Medicago sativa L.,WHOLE,112.16
2007,Harvest,2007-08-24,T6,R6,S2,Medicago sativa L.,WHOLE,112
2007,Harvest,2007-08-24,T6,R6,S4,Medicago sativa L.,WHOLE,120.15
2007,Harvest,2007-08-24,T6,R6,S1,Medicago sativa L.,WHOLE,103.736
2007,Harvest,2007-08-24,T6,R6,S3,Medicago sativa L.,WHOLE,103.45
2007,Harvest,2007-08-23,T6,R5,S3,Medicago sativa L.,WHOLE,61.55
2007,Harvest,2007-08-23,T6,R4,S5,Medicago sativa L.,WHOLE,62.376
2007,Harvest,2007-08-23,T6,R1,S4,Medicago sativa L.,WHOLE,105.74
2007,Harvest,2007-08-23,T6,R3,S4,Medicago sativa L.,WHOLE,73.76
2007,Harvest,2007-08-23,T6,R4,S3,Medicago sativa L.,WHOLE,84.35
2007,Harvest,2007-08-23,T6,R2,S1,Medicago sativa L.,WHOLE,82.51
2007,Harvest,2007-08-23,T6,R3,S1,Medicago sativa L.,WHOLE,47.39
2007,Harvest,2007-08-23,T6,R1,S1,Medicago sativa L.,WHOLE,98.98
2007,Harvest,2007-08-23,T6,R1,S3,Medicago sativa L.,WHOLE,143.67
2007,Harvest,2007-08-23,T6,R3,S2,Medicago sativa L.,WHOLE,101.91
2007,Harvest,2007-08-23,T6,R5,S1,Medicago sativa L.,WHOLE,57.273
2007,Harvest,2007-08-23,T6,R4,S1,Medicago sativa L.,WHOLE,74.52
2007,Harvest,2007-08-23,T6,R2,S4,Medicago sativa L.,WHOLE,86.28
2007,Harvest,2007-08-23,T6,R4,S4,Medicago sativa L.,WHOLE,93.4
2007,Harvest,2007-08-23,T6,R2,S3,Medicago sativa L.,WHOLE,114.03
2007,Harvest,2007-08-23,T6,R3,S5,Medicago sativa L.,WHOLE,78.67
2007,Harvest,2007-08-23,T6,R5,S2,Medicago sativa L.,WHOLE,66.93
2007,Harvest,2007-08-23,T6,R3,S3,Medicago sativa L.,WHOLE,81.736
2007,Harvest,2007-08-23,T6,R4,S2,Medicago sativa L.,WHOLE,116.416
2007,Harvest,2007-08-23,T6,R5,S4,Medicago sativa L.,WHOLE,87.8
2007,Harvest,2007-08-23,T6,R5,S5,Medicago sativa L.,WHOLE,75.173
2007,Harvest,2007-08-23,T6,R2,S5,Medicago sativa L.,WHOLE,122.32
2007,Harvest,2007-08-23,T6,R2,S2,Medicago sativa L.,WHOLE,85.78
2007,Harvest,2007-08-23,T6,R1,S5,Medicago sativa L.,WHOLE,90.38
2007,Harvest,2007-08-23,T6,R1,S2,Medicago sativa L.,WHOLE,83.28
2007,Harvest,2007-07-13,T6,R4,S4,Medicago sativa L.,WHOLE,171.26
2007,Harvest,2007-07-13,T6,R5,S5,Medicago sativa L.,WHOLE,124.24
2007,Harvest,2007-07-13,T6,R4,S2,Medicago sativa L.,WHOLE,133.38
2007,Harvest,2007-07-13,T6,R5,S3,Medicago sativa L.,WHOLE,134.38
2007,Harvest,2007-07-13,T6,R6,S5,Medicago sativa L.,WHOLE,139.08
2007,Harvest,2007-07-13,T6,R4,S1,Medicago sativa L.,WHOLE,77.83
2007,Harvest,2007-07-13,T6,R4,S3,Medicago sativa L.,WHOLE,129.88
2007,Harvest,2007-07-13,T6,R6,S2,Medicago sativa L.,WHOLE,119.9
2007,Harvest,2007-07-13,T6,R5,S2,Medicago sativa L.,WHOLE,159.21
2007,Harvest,2007-07-13,T6,R4,S5,Medicago sativa L.,WHOLE,118.69
2007,Harvest,2007-07-13,T6,R6,S1,Medicago sativa L.,WHOLE,168.17
2007,Harvest,2007-07-13,T6,R5,S4,Medicago sativa L.,WHOLE,154.01
2007,Harvest,2007-07-13,T6,R5,S1,Medicago sativa L.,WHOLE,124.91
2007,Harvest,2007-07-13,T6,R6,S3,Medicago sativa L.,WHOLE,102.55
2007,Harvest,2007-07-13,T6,R6,S4,Medicago sativa L.,WHOLE,197.01
2007,Harvest,2007-07-12,T6,R1,S1,Medicago sativa L.,WHOLE,178.94
2007,Harvest,2007-07-12,T6,R1,S5,Medicago sativa L.,WHOLE,132.89
2007,Harvest,2007-07-12,T6,R3,S3,Medicago sativa L.,WHOLE,158.07
2007,Harvest,2007-07-12,T6,R2,S3,Medicago sativa L.,WHOLE,189.44
2007,Harvest,2007-07-12,T6,R1,S2,Medicago sativa L.,WHOLE,180.91
2007,Harvest,2007-07-12,T6,R2,S2,Medicago sativa L.,WHOLE,203.58
2007,Harvest,2007-07-12,T6,R3,S5,Medicago sativa L.,WHOLE,73.79
2007,Harvest,2007-07-12,T6,R2,S5,Medicago sativa L.,WHOLE,236.67
2007,Harvest,2007-07-12,T6,R2,S1,Medicago sativa L.,WHOLE,190.33
2007,Harvest,2007-07-12,T6,R2,S4,Medicago sativa L.,WHOLE,115.83
2007,Harvest,2007-07-12,T6,R3,S2,Medicago sativa L.,WHOLE,130.53
2007,Harvest,2007-07-12,T6,R3,S4,Medicago sativa L.,WHOLE,112.33
2007,Harvest,2007-07-12,T6,R3,S1,Medicago sativa L.,WHOLE,164.21
2007,Harvest,2007-07-12,T6,R1,S4,Medicago sativa L.,WHOLE,92.31
2007,Harvest,2007-07-12,T6,R1,S3,Medicago sativa L.,WHOLE,173.29
2007,Harvest,2007-06-28,T4,R6,S1,Triticum aestivum L.,WHOLE,245.61
2007,Harvest,2007-06-28,T4,R6,S2,Triticum aestivum L.,WHOLE,369.35
2007,Harvest,2007-06-28,T2,R3,S5,Triticum aestivum L.,WHOLE,1147.51
2007,Harvest,2007-06-28,T4,R3,S5,Triticum aestivum L.,WHOLE,500.64
2007,Harvest,2007-06-28,T2,R6,S3,Triticum aestivum L.,WHOLE,767.81
2007,Harvest,2007-06-28,T4,R6,S3,Triticum aestivum L.,SEED,141.124
2007,Harvest,2007-06-28,T3,R3,S4,Triticum aestivum L.,WHOLE,530.52
2007,Harvest,2007-06-28,T1,R3,S1,Triticum aestivum L.,WHOLE,478.1
2007,Harvest,2007-06-28,T2,R3,S1,Triticum aestivum L.,SEED,293.616
2007,Harvest,2007-06-28,T2,R6,S4,Triticum aestivum L.,SEED,279.734
2007,Harvest,2007-06-28,T3,R6,S5,Triticum aestivum L.,WHOLE,480.22
2007,Harvest,2007-06-28,T4,R6,S4,Triticum aestivum L.,WHOLE,386.77
2007,Harvest,2007-06-28,T2,R3,S2,Triticum aestivum L.,WHOLE,869.15
2007,Harvest,2007-06-28,T2,R3,S2,Triticum aestivum L.,SEED,340.57
2007,Harvest,2007-06-28,T4,R6,S1,Triticum aestivum L.,SEED,78.82
2007,Harvest,2007-06-28,T1,R3,S5,Triticum aestivum L.,WHOLE,759.9
2007,Harvest,2007-06-28,T4,R6,S5,Triticum aestivum L.,SEED,86.304
2007,Harvest,2007-06-28,T4,R3,S2,Triticum aestivum L.,SEED,196.71
2007,Harvest,2007-06-28,T3,R6,S4,Triticum aestivum L.,SEED,190.123
2007,Harvest,2007-06-28,T3,R3,S2,Triticum aestivum L.,SEED,299.154
2007,Harvest,2007-06-28,T3,R6,S1,Triticum aestivum L.,WHOLE,446.36
2007,Harvest,2007-06-28,T4,R3,S5,Triticum aestivum L.,SEED,178.6
2007,Harvest,2007-06-28,T2,R3,S3,Triticum aestivum L.,WHOLE,794.18
2007,Harvest,2007-06-28,T3,R3,S4,Triticum aestivum L.,SEED,205.234
2007,Harvest,2007-06-28,T3,R6,S3,Triticum aestivum L.,SEED,186.773
2007,Harvest,2007-06-28,T3,R6,S4,Triticum aestivum L.,WHOLE,496.55
2007,Harvest,2007-06-28,T2,R3,S3,Triticum aestivum L.,SEED,322.31
2007,Harvest,2007-06-28,T2,R6,S4,Triticum aestivum L.,WHOLE,778.8
2007,Harvest,2007-06-28,T4,R6,S3,Triticum aestivum L.,WHOLE,412.26
2007,Harvest,2007-06-28,T3,R3,S2,Triticum aestivum L.,WHOLE,708.3
2007,Harvest,2007-06-28,T4,R3,S3,Triticum aestivum L.,WHOLE,419.92
2007,Harvest,2007-06-28,T4,R3,S1,Triticum aestivum L.,WHOLE,455.83
2007,Harvest,2007-06-28,T4,R3,S4,Triticum aestivum L.,SEED,211.32
2007,Harvest,2007-06-28,T4,R3,S4,Triticum aestivum L.,WHOLE,567.77
2007,Harvest,2007-06-28,T4,R6,S4,Triticum aestivum L.,SEED,136.534
2007,Harvest,2007-06-28,T2,R3,S1,Triticum aestivum L.,WHOLE,767.63
2007,Harvest,2007-06-28,T3,R6,S2,Triticum aestivum L.,WHOLE,772.01
2007,Harvest,2007-06-28,T1,R3,S5,Triticum aestivum L.,SEED,356.377
2007,Harvest,2007-06-28,T1,R3,S2,Triticum aestivum L.,SEED,269.527
2007,Harvest,2007-06-28,T3,R3,S5,Triticum aestivum L.,WHOLE,384.43
2007,Harvest,2007-06-28,T2,R3,S4,Triticum aestivum L.,SEED,377.396
2007,Harvest,2007-06-28,T3,R6,S1,Triticum aestivum L.,SEED,176.483
2007,Harvest,2007-06-28,T3,R6,S5,Triticum aestivum L.,SEED,165.263
2007,Harvest,2007-06-28,T2,R6,S2,Triticum aestivum L.,SEED,265.634
2007,Harvest,2007-06-28,T1,R3,S1,Triticum aestivum L.,SEED,211.147
2007,Harvest,2007-06-28,T2,R6,S2,Triticum aestivum L.,WHOLE,676.9
2007,Harvest,2007-06-28,T2,R6,S5,Triticum aestivum L.,SEED,308.574
2007,Harvest,2007-06-28,T3,R3,S3,Triticum aestivum L.,SEED,205.214
2007,Harvest,2007-06-28,T2,R6,S5,Triticum aestivum L.,WHOLE,697.85
2007,Harvest,2007-06-28,T4,R3,S2,Triticum aestivum L.,WHOLE,503.94
2007,Harvest,2007-06-28,T3,R6,S2,Triticum aestivum L.,SEED,339.963
2007,Harvest,2007-06-28,T3,R3,S1,Triticum aestivum L.,WHOLE,688.53
2007,Harvest,2007-06-28,T1,R3,S2,Triticum aestivum L.,WHOLE,558.22
2007,Harvest,2007-06-28,T4,R3,S1,Triticum aestivum L.,SEED,170.59
2007,Harvest,2007-06-28,T3,R3,S1,Triticum aestivum L.,SEED,262.744
2007,Harvest,2007-06-28,T2,R6,S1,Triticum aestivum L.,WHOLE,688.18
2007,Harvest,2007-06-28,T4,R3,S3,Triticum aestivum L.,SEED,170.31
2007,Harvest,2007-06-28,T1,R3,S4,Triticum aestivum L.,SEED,424.837
2007,Harvest,2007-06-28,T3,R3,S5,Triticum aestivum L.,SEED,190.954
2007,Harvest,2007-06-28,T2,R6,S1,Triticum aestivum L.,SEED,270.974
2007,Harvest,2007-06-28,T1,R3,S4,Triticum aestivum L.,WHOLE,887.43
2007,Harvest,2007-06-28,T4,R6,S5,Triticum aestivum L.,WHOLE,271.76
2007,Harvest,2007-06-28,T4,R6,S2,Triticum aestivum L.,SEED,136.99
2007,Harvest,2007-06-28,T1,R3,S3,Triticum aestivum L.,SEED,352.097
2007,Harvest,2007-06-28,T2,R3,S4,Triticum aestivum L.,WHOLE,960.02
2007,Harvest,2007-06-28,T1,R3,S3,Triticum aestivum L.,WHOLE,759.37
2007,Harvest,2007-06-28,T2,R3,S5,Triticum aestivum L.,SEED,459.45
2007,Harvest,2007-06-28,T2,R6,S3,Triticum aestivum L.,SEED,314.914
2007,Harvest,2007-06-28,T3,R6,S3,Triticum aestivum L.,WHOLE,456.79
2007,Harvest,2007-06-28,T3,R3,S3,Triticum aestivum L.,WHOLE,583.91
2007,Harvest,2007-06-27,T3,R5,S5,Triticum aestivum L.,WHOLE,521.47
2007,Harvest,2007-06-27,T3,R5,S3,Triticum aestivum L.,SEED,211.423
2007,Harvest,2007-06-27,T1,R4,S4,Triticum aestivum L.,WHOLE,696.964
2007,Harvest,2007-06-27,T4,R5,S1,Triticum aestivum L.,SEED,47.27
2007,Harvest,2007-06-27,T1,R6,S1,Triticum aestivum L.,SEED,200.23
2007,Harvest,2007-06-27,T3,R5,S1,Triticum aestivum L.,WHOLE,784.62
2007,Harvest,2007-06-27,T2,R4,S2,Triticum aestivum L.,SEED,303.31
2007,Harvest,2007-06-27,T4,R5,S5,Triticum aestivum L.,SEED,150.546
2007,Harvest,2007-06-27,T1,R6,S1,Triticum aestivum L.,WHOLE,393.13
2007,Harvest,2007-06-27,T4,R5,S3,Triticum aestivum L.,SEED,136.924
2007,Harvest,2007-06-27,T3,R4,S5,Triticum aestivum L.,WHOLE,495.134
2007,Harvest,2007-06-27,T1,R4,S5,Triticum aestivum L.,SEED,281.62
2007,Harvest,2007-06-27,T3,R5,S5,Triticum aestivum L.,SEED,187.003
2007,Harvest,2007-06-27,T4,R5,S2,Triticum aestivum L.,WHOLE,469.36
2007,Harvest,2007-06-27,T4,R4,S2,Triticum aestivum L.,WHOLE,519.61
2007,Harvest,2007-06-27,T2,R4,S1,Triticum aestivum L.,WHOLE,875.004
2007,Harvest,2007-06-27,T4,R4,S3,Triticum aestivum L.,SEED,186.57
2007,Harvest,2007-06-27,T3,R5,S2,Triticum aestivum L.,WHOLE,558.97
2007,Harvest,2007-06-27,T3,R4,S3,Triticum aestivum L.,WHOLE,558.257
2007,Harvest,2007-06-27,T4,R5,S3,Triticum aestivum L.,WHOLE,443.02
2007,Harvest,2007-06-27,T3,R4,S2,Triticum aestivum L.,SEED,232.484
2007,Harvest,2007-06-27,T2,R4,S5,Triticum aestivum L.,WHOLE,828.974
2007,Harvest,2007-06-27,T3,R5,S1,Triticum aestivum L.,SEED,303.204
2007,Harvest,2007-06-27,T4,R4,S1,Triticum aestivum L.,SEED,193.28
2007,Harvest,2007-06-27,T3,R4,S1,Triticum aestivum L.,SEED,145.904
2007,Harvest,2007-06-27,T1,R4,S2,Triticum aestivum L.,WHOLE,717.404
2007,Harvest,2007-06-27,T4,R4,S2,Triticum aestivum L.,SEED,194.11
2007,Harvest,2007-06-27,T2,R4,S1,Triticum aestivum L.,SEED,326.21
2007,Harvest,2007-06-27,T3,R5,S4,Triticum aestivum L.,WHOLE,506.47
2007,Harvest,2007-06-27,T4,R4,S3,Triticum aestivum L.,WHOLE,507.01
2007,Harvest,2007-06-27,T2,R4,S3,Triticum aestivum L.,WHOLE,798.514
2007,Harvest,2007-06-27,T1,R6,S4,Triticum aestivum L.,WHOLE,568.31
2007,Harvest,2007-06-27,T1,R4,S3,Triticum aestivum L.,WHOLE,542.5
2007,Harvest,2007-06-27,T1,R6,S5,Triticum aestivum L.,SEED,263.87
2007,Harvest,2007-06-27,T4,R5,S4,Triticum aestivum L.,SEED,179.626
2007,Harvest,2007-06-27,T2,R4,S5,Triticum aestivum L.,SEED,315.06
2007,Harvest,2007-06-27,T1,R6,S2,Triticum aestivum L.,WHOLE,302.15
2007,Harvest,2007-06-27,T3,R4,S4,Triticum aestivum L.,SEED,203.454
2007,Harvest,2007-06-27,T4,R5,S2,Triticum aestivum L.,SEED,153.566
2007,Harvest,2007-06-27,T2,R4,S2,Triticum aestivum L.,WHOLE,804.754
2007,Harvest,2007-06-27,T4,R4,S1,Triticum aestivum L.,WHOLE,494.69
2007,Harvest,2007-06-27,T1,R4,S3,Triticum aestivum L.,SEED,262.93
2007,Harvest,2007-06-27,T1,R4,S5,Triticum aestivum L.,WHOLE,599.904
2007,Harvest,2007-06-27,T4,R4,S5,Triticum aestivum L.,SEED,171.42
2007,Harvest,2007-06-27,T3,R4,S5,Triticum aestivum L.,SEED,164.894
2007,Harvest,2007-06-27,T2,R4,S4,Triticum aestivum L.,SEED,327.4
2007,Harvest,2007-06-27,T3,R5,S2,Triticum aestivum L.,SEED,227.367
2007,Harvest,2007-06-27,T1,R6,S3,Triticum aestivum L.,WHOLE,475.49
2007,Harvest,2007-06-27,T1,R6,S4,Triticum aestivum L.,SEED,293.92
2007,Harvest,2007-06-27,T1,R4,S4,Triticum aestivum L.,SEED,325.85
