"Data set title: Christopher B. Craft. 2018. Sediment elevation measurements from the GCE LTER Seawater Addition Long-Term Experiment (SALTEx) sampling sites from July 2013 to August 2022. Georgia Coastal Ecosystems LTER Data Catalog (data set GEL-GCED-1802; /data/GEL-GCED-1802)",,,,,,,,
,,,,,,,,,
"Sample_Date","Plot","Treatment","Moved_From","Replicate","Arm","Pin_Number","Elevation","Flag_Elevation"
2021-01-21,"X6","C","",6,5,4,275,""
2021-01-21,"X6","C","",6,5,5,278,""
2021-01-21,"X6","C","",6,5,6,278,""
2021-01-21,"X6","C","",6,5,7,278,""
2021-01-21,"X6","C","",6,5,8,282,""
2021-01-21,"X6","C","",6,5,9,275,""
2021-01-21,"X6","C","",6,6,1,266,""
2021-01-21,"X6","C","",6,6,2,268,""
2021-01-21,"X6","C","",6,6,3,269,""
2021-01-21,"X6","C","",6,6,4,281,""
2021-01-21,"X6","C","",6,6,5,272,""
2021-01-21,"X6","C","",6,6,6,270,""
2021-01-21,"X6","C","",6,6,7,272,""
2021-01-21,"X6","C","",6,6,8,266,""
2021-01-21,"X6","C","",6,6,9,265,""
2021-01-21,"X6","C","",6,7,1,,""
2021-01-21,"X6","C","",6,7,2,,""
2021-01-21,"X6","C","",6,7,3,,""
2021-01-21,"X6","C","",6,7,4,280,""
2021-01-21,"X6","C","",6,7,5,276,""
2021-01-21,"X6","C","",6,7,6,266,""
2021-01-21,"X6","C","",6,7,7,268,""
2021-01-21,"X6","C","",6,7,8,269,""
2021-01-21,"X6","C","",6,7,9,273,""
2021-01-21,"B1","CS","",1,1,1,385,""
2021-01-21,"B1","CS","",1,1,2,385,""
2021-01-21,"B1","CS","",1,1,3,383,""
2021-01-21,"B1","CS","",1,1,4,385,""
2021-01-21,"B1","CS","",1,1,5,390,""
2021-01-21,"B1","CS","",1,1,6,400,""
2021-01-21,"B1","CS","",1,1,7,399,""
2021-01-21,"B1","CS","",1,1,8,401,"IQ"
2021-01-21,"B1","CS","",1,1,9,399,""
2021-01-21,"B1","CS","",1,2,1,370,""
2021-01-21,"B1","CS","",1,2,2,372,""
2021-01-21,"B1","CS","",1,2,3,372,""
2021-01-21,"B1","CS","",1,2,4,370,""
2021-01-21,"B1","CS","",1,2,5,370,""
2021-01-21,"B1","CS","",1,2,6,367,""
2021-01-21,"B1","CS","",1,2,7,368,""
2021-01-21,"B1","CS","",1,2,8,364,""
2021-01-21,"B1","CS","",1,2,9,362,""
2021-01-21,"B1","CS","",1,3,1,,""
2021-01-21,"B1","CS","",1,3,2,,""
2021-01-21,"B1","CS","",1,3,3,,""
2021-01-21,"B1","CS","",1,3,4,,""
2021-01-21,"B1","CS","",1,3,5,,""
2021-01-21,"B1","CS","",1,3,6,,""
2021-01-21,"B1","CS","",1,3,7,,""
2021-01-21,"B1","CS","",1,3,8,,""
2021-01-21,"B1","CS","",1,3,9,,""
2021-01-21,"B5","CS","",5,3,1,,""
2021-01-21,"B5","CS","",5,3,2,,""
2021-01-21,"B5","CS","",5,3,3,316,""
2021-01-21,"B5","CS","",5,3,4,,""
2021-01-21,"B5","CS","",5,3,5,315,""
2021-01-21,"B5","CS","",5,3,6,317,""
2021-01-21,"B5","CS","",5,3,7,,""
2021-01-21,"B5","CS","",5,3,8,312,""
2021-01-21,"B5","CS","",5,3,9,315,""
2021-01-21,"B5","CS","",5,4,1,312,""
2021-01-21,"B5","CS","",5,4,2,310,""
2021-01-21,"B5","CS","",5,4,3,,""
2021-01-21,"B5","CS","",5,4,4,314,""
2021-01-21,"B5","CS","",5,4,5,322,""
2021-01-21,"B5","CS","",5,4,6,324,""
2021-01-21,"B5","CS","",5,4,7,322,""
2021-01-21,"B5","CS","",5,4,8,324,""
2021-01-21,"B5","CS","",5,4,9,323,""
2021-01-21,"B5","CS","",5,5,1,302,""
2021-01-21,"B5","CS","",5,5,2,295,""
2021-01-21,"B5","CS","",5,5,3,300,""
2021-01-21,"B5","CS","",5,5,4,301,""
2021-01-21,"B5","CS","",5,5,5,306,""
2021-01-21,"B5","CS","",5,5,6,308,""
2021-01-21,"B5","CS","",5,5,7,309,""
2021-01-21,"B5","CS","",5,5,8,310,""
2021-01-21,"B5","CS","",5,5,9,,""
2021-01-21,"C2","CS","PR2",3,4,1,308,""
2021-01-21,"C2","CS","PR2",3,4,2,313,""
2021-01-21,"C2","CS","PR2",3,4,3,310,""
2021-01-21,"C2","CS","PR2",3,4,4,315,""
2021-01-21,"C2","CS","PR2",3,4,5,301,""
2021-01-21,"C2","CS","PR2",3,4,6,312,""
2021-01-21,"C2","CS","PR2",3,4,7,307,""
2021-01-21,"C2","CS","PR2",3,4,8,306,""
2021-01-21,"C2","CS","PR2",3,4,9,305,""
2021-01-21,"C2","CS","PR2",3,5,1,292,""
2021-01-21,"C2","CS","PR2",3,5,2,287,""
2021-01-21,"C2","CS","PR2",3,5,3,,""
2021-01-21,"C2","CS","PR2",3,5,4,285,""
2021-01-21,"C2","CS","PR2",3,5,5,286,""
2021-01-21,"C2","CS","PR2",3,5,6,292,""
2021-01-21,"C2","CS","PR2",3,5,7,294,""
2021-01-21,"C2","CS","PR2",3,5,8,300,""
2021-01-21,"C2","CS","PR2",3,5,9,295,""
2021-01-21,"C2","CS","PR2",3,6,1,,""
2021-01-21,"C2","CS","PR2",3,6,2,282,""
2021-01-21,"C2","CS","PR2",3,6,3,275,""
2021-01-21,"C2","CS","PR2",3,6,4,280,""
2021-01-21,"C2","CS","PR2",3,6,5,287,""
2021-01-21,"C2","CS","PR2",3,6,6,281,""
2021-01-21,"C2","CS","PR2",3,6,7,285,""
2021-01-21,"C2","CS","PR2",3,6,8,288,""
2021-01-21,"C2","CS","PR2",3,6,9,295,""
2021-01-21,"A2","Fr","",2,1,1,305,""
2021-01-21,"A2","Fr","",2,1,2,,""
2021-01-21,"A2","Fr","",2,1,3,287,""
2021-01-21,"A2","Fr","",2,1,4,295,""
2021-01-21,"A2","Fr","",2,1,5,292,""
2021-01-21,"A2","Fr","",2,1,6,297,""
2021-01-21,"A2","Fr","",2,1,7,291,""
2021-01-21,"A2","Fr","",2,1,8,295,""
2021-01-21,"A2","Fr","",2,1,9,293,""
2021-01-21,"A2","Fr","",2,7,1,298,""
2021-01-21,"A2","Fr","",2,7,2,297,""
2021-01-21,"A2","Fr","",2,7,3,300,""
2021-01-21,"A2","Fr","",2,7,4,303,""
2021-01-21,"A2","Fr","",2,7,5,301,""
2021-01-21,"A2","Fr","",2,7,6,300,""
2021-01-21,"A2","Fr","",2,7,7,298,""
2021-01-21,"A2","Fr","",2,7,8,301,""
2021-01-21,"A2","Fr","",2,7,9,298,""
2021-01-21,"A2","Fr","",2,8,1,294,""
2021-01-21,"A2","Fr","",2,8,2,295,""
2021-01-21,"A2","Fr","",2,8,3,293,""
2021-01-21,"A2","Fr","",2,8,4,291,""
2021-01-21,"A2","Fr","",2,8,5,296,""
2021-01-21,"A2","Fr","",2,8,6,283,""
2021-01-21,"A2","Fr","",2,8,7,297,""
2021-01-21,"A2","Fr","",2,8,8,,""
2021-01-21,"A2","Fr","",2,8,9,297,""
2021-01-21,"A3","Fr","",3,1,1,351,""
2021-01-21,"A3","Fr","",3,1,2,359,""
2021-01-21,"A3","Fr","",3,1,3,353,""
2021-01-21,"A3","Fr","",3,1,4,356,""
2021-01-21,"A3","Fr","",3,1,5,355,""
2021-01-21,"A3","Fr","",3,1,6,360,""
2021-01-21,"A3","Fr","",3,1,7,351,""
2021-01-21,"A3","Fr","",3,1,8,350,""
2021-01-21,"A3","Fr","",3,1,9,352,""
2021-01-21,"A3","Fr","",3,7,1,,""
2021-01-21,"A3","Fr","",3,7,2,316,""
2021-01-21,"A3","Fr","",3,7,3,322,""
2021-01-21,"A3","Fr","",3,7,4,317,""
2021-01-21,"A3","Fr","",3,7,5,320,""
2021-01-21,"A3","Fr","",3,7,6,327,""
2021-01-21,"A3","Fr","",3,7,7,319,""
2021-01-21,"A3","Fr","",3,7,8,317,""
2021-01-21,"A3","Fr","",3,7,9,,""
2021-01-21,"A3","Fr","",3,8,1,357,""
2021-01-21,"A3","Fr","",3,8,2,359,""
2021-01-21,"A3","Fr","",3,8,3,362,""
2021-01-21,"A3","Fr","",3,8,4,356,""
2021-01-21,"A3","Fr","",3,8,5,351,""
2021-01-21,"A3","Fr","",3,8,6,350,""
2021-01-21,"A3","Fr","",3,8,7,346,""
2021-01-21,"A3","Fr","",3,8,8,353,""
2021-01-21,"A3","Fr","",3,8,9,355,""
2021-01-21,"A5","Fr","",5,5,1,,""
2021-01-21,"A5","Fr","",5,5,2,316,""
2021-01-21,"A5","Fr","",5,5,3,312,""
2021-01-21,"A5","Fr","",5,5,4,316,""
2021-01-21,"A5","Fr","",5,5,5,315,""
2021-01-21,"A5","Fr","",5,5,6,313,""
2021-01-21,"A5","Fr","",5,5,7,314,""
2021-01-21,"A5","Fr","",5,5,8,321,""
2021-01-21,"A5","Fr","",5,5,9,315,""
2021-01-21,"A5","Fr","",5,6,1,,""
2021-01-21,"A5","Fr","",5,6,2,336,""
2021-01-21,"A5","Fr","",5,6,3,327,""
2021-01-21,"A5","Fr","",5,6,4,326,""
2021-01-21,"A5","Fr","",5,6,5,,""
2021-01-21,"A5","Fr","",5,6,6,320,""
2021-01-21,"A5","Fr","",5,6,7,323,""
2021-01-21,"A5","Fr","",5,6,8,317,""
2021-01-21,"A5","Fr","",5,6,9,318,""
2021-01-21,"A5","Fr","",5,7,1,325,""
2021-01-21,"A5","Fr","",5,7,2,320,""
2021-01-21,"A5","Fr","",5,7,3,321,""
2021-01-21,"A5","Fr","",5,7,4,318,""
2021-01-21,"A5","Fr","",5,7,5,321,""
2021-01-21,"A5","Fr","",5,7,6,325,""
2021-01-21,"A5","Fr","",5,7,7,324,""
2021-01-21,"A5","Fr","",5,7,8,316,""
2021-01-21,"A5","Fr","",5,7,9,322,""
2021-01-21,"A6","Fr","",6,3,1,,""
2021-01-21,"A6","Fr","",6,3,2,,""
2021-01-21,"A6","Fr","",6,3,3,336,""
2021-01-21,"A6","Fr","",6,3,4,336,""
2021-01-21,"A6","Fr","",6,3,5,335,""
2021-01-21,"A6","Fr","",6,3,6,337,""
2021-01-21,"A6","Fr","",6,3,7,336,""
2021-01-21,"A6","Fr","",6,3,8,332,""
2021-01-21,"A6","Fr","",6,3,9,336,""
2021-01-21,"A6","Fr","",6,4,1,322,""
2021-01-21,"A6","Fr","",6,4,2,326,""
2021-01-21,"A6","Fr","",6,4,3,327,""
2021-01-21,"A6","Fr","",6,4,4,317,""
2021-01-21,"A6","Fr","",6,4,5,315,""
2021-01-21,"A6","Fr","",6,4,6,320,""
2021-01-21,"A6","Fr","",6,4,7,313,""
2021-01-21,"A6","Fr","",6,4,8,311,""
2021-01-21,"A6","Fr","",6,4,9,313,""
2021-01-21,"A6","Fr","",6,5,1,,""
2021-01-21,"A6","Fr","",6,5,2,317,""
2021-01-21,"A6","Fr","",6,5,3,313,""
2021-01-21,"A6","Fr","",6,5,4,316,""
2021-01-21,"A6","Fr","",6,5,5,312,""
2021-01-21,"A6","Fr","",6,5,6,310,""
2021-01-21,"A6","Fr","",6,5,7,310,""
2021-01-21,"A6","Fr","",6,5,8,312,""
2021-01-21,"A6","Fr","",6,5,9,315,""
2021-01-21,"C1","Fr","PR1",1,6,1,,""
2021-01-21,"C1","Fr","PR1",1,6,2,318,""
2021-01-21,"C1","Fr","PR1",1,6,3,313,""
2021-01-21,"C1","Fr","PR1",1,6,4,317,""
2021-01-21,"C1","Fr","PR1",1,6,5,312,""
2021-01-21,"C1","Fr","PR1",1,6,6,312,""
2021-01-21,"C1","Fr","PR1",1,6,7,312,""
2021-01-21,"C1","Fr","PR1",1,6,8,312,""
2021-01-21,"C1","Fr","PR1",1,6,9,313,""
2021-01-21,"C1","Fr","PR1",1,7,1,318,""
2021-01-21,"C1","Fr","PR1",1,7,2,330,""
2021-01-21,"C1","Fr","PR1",1,7,3,329,""
2021-01-21,"C1","Fr","PR1",1,7,4,327,""
2021-01-21,"C1","Fr","PR1",1,7,5,320,""
2021-01-21,"C1","Fr","PR1",1,7,6,,""
2021-01-21,"C1","Fr","PR1",1,7,7,322,""
2021-01-21,"C1","Fr","PR1",1,7,8,324,""
2021-01-21,"C1","Fr","PR1",1,7,9,324,""
2021-01-21,"C1","Fr","PR1",1,8,1,320,""
2021-01-21,"C1","Fr","PR1",1,8,2,320,""
2021-01-21,"C1","Fr","PR1",1,8,3,323,""
2021-01-21,"C1","Fr","PR1",1,8,4,319,""
2021-01-21,"C1","Fr","PR1",1,8,5,325,""
2021-01-21,"C1","Fr","PR1",1,8,6,326,""
2021-01-21,"C1","Fr","PR1",1,8,7,327,""
2021-01-21,"C1","Fr","PR1",1,8,8,326,""
2021-01-21,"C1","Fr","PR1",1,8,9,,""
2021-01-21,"B2","PR","CS2",1,5,1,,""
2021-01-21,"B2","PR","CS2",1,5,2,180,""
2021-01-21,"B2","PR","CS2",1,5,3,184,""
2021-01-21,"B2","PR","CS2",1,5,4,180,""
2021-01-21,"B2","PR","CS2",1,5,5,178,""
2021-01-21,"B2","PR","CS2",1,5,6,181,""
2021-01-21,"B2","PR","CS2",1,5,7,180,""
2021-01-21,"B2","PR","CS2",1,5,8,178,""
2021-01-21,"B2","PR","CS2",1,5,9,182,""
2021-01-21,"B2","PR","CS2",1,6,1,192,""
2021-01-21,"B2","PR","CS2",1,6,2,196,""
2021-01-21,"B2","PR","CS2",1,6,3,195,""
2021-01-21,"B2","PR","CS2",1,6,4,195,""
2021-01-21,"B2","PR","CS2",1,6,5,196,""
2021-01-21,"B2","PR","CS2",1,6,6,,""
2021-01-21,"B2","PR","CS2",1,6,7,,""
2021-01-21,"B2","PR","CS2",1,6,8,,""
2021-01-21,"B2","PR","CS2",1,6,9,192,""
2021-01-21,"B2","PR","CS2",1,7,1,198,""
2021-01-21,"B2","PR","CS2",1,7,2,199,""
2021-01-21,"B2","PR","CS2",1,7,3,199,""
2021-01-21,"B2","PR","CS2",1,7,4,,""
2021-01-21,"B2","PR","CS2",1,7,5,208,""
2021-01-21,"B2","PR","CS2",1,7,6,201,""
2021-01-21,"B2","PR","CS2",1,7,7,194,""
2021-01-21,"B2","PR","CS2",1,7,8,186,""
2021-01-21,"B2","PR","CS2",1,7,9,188,""
2021-01-21,"C4","PR","",4,1,1,,""
2021-01-21,"C4","PR","",4,1,2,,""
2021-01-21,"C4","PR","",4,1,3,,""
2021-01-21,"C4","PR","",4,1,4,,""
2021-01-21,"C4","PR","",4,1,5,,""
2021-01-21,"C4","PR","",4,1,6,283,""
2021-01-21,"C4","PR","",4,1,7,287,""
2021-01-21,"C4","PR","",4,1,8,276,""
2021-01-21,"C4","PR","",4,1,9,277,""
2021-01-21,"C4","PR","",4,7,1,247,""
2021-01-21,"C4","PR","",4,7,2,256,""
2021-01-21,"C4","PR","",4,7,3,268,""
2021-01-21,"C4","PR","",4,7,4,262,""
2021-01-21,"C4","PR","",4,7,5,253,""
2021-01-21,"C4","PR","",4,7,6,263,""
2021-01-21,"C4","PR","",4,7,7,260,""
2021-01-21,"C4","PR","",4,7,8,252,""
2021-01-21,"C4","PR","",4,7,9,252,""
2021-01-21,"C4","PR","",4,8,1,266,""
2021-01-21,"C4","PR","",4,8,2,270,""
2021-01-21,"C4","PR","",4,8,3,279,""
2021-01-21,"C4","PR","",4,8,4,,""
2021-01-21,"C4","PR","",4,8,5,270,""
2021-01-21,"C4","PR","",4,8,6,265,""
2021-01-21,"C4","PR","",4,8,7,260,""
2021-01-21,"C4","PR","",4,8,8,274,""
2021-01-21,"C4","PR","",4,8,9,274,""
2021-01-21,"C6","PR","",6,4,1,250,""
2021-01-21,"C6","PR","",6,4,2,250,""
2021-01-21,"C6","PR","",6,4,3,248,""
2021-01-21,"C6","PR","",6,4,4,240,""
2021-01-21,"C6","PR","",6,4,5,245,""
2021-01-21,"C6","PR","",6,4,6,246,""
2021-01-21,"C6","PR","",6,4,7,246,""
2021-01-21,"C6","PR","",6,4,8,245,""
2021-01-21,"C6","PR","",6,4,9,247,""
2021-01-21,"C6","PR","",6,5,1,248,""
2021-01-21,"C6","PR","",6,5,2,246,""
2021-01-21,"C6","PR","",6,5,3,247,""
2021-01-21,"C6","PR","",6,5,4,255,""
2021-01-21,"C6","PR","",6,5,5,255,""
2021-01-21,"C6","PR","",6,5,6,251,""
2021-01-21,"C6","PR","",6,5,7,259,""
2021-01-21,"C6","PR","",6,5,8,247,""
2021-01-21,"C6","PR","",6,5,9,245,""
2021-01-21,"C6","PR","",6,6,1,,""
2021-01-21,"C6","PR","",6,6,2,,""
2021-01-21,"C6","PR","",6,6,3,,""
2021-01-21,"C6","PR","",6,6,4,,""
2021-01-21,"C6","PR","",6,6,5,,""
2021-01-21,"C6","PR","",6,6,6,,""
2021-01-21,"C6","PR","",6,6,7,230,""
2021-01-21,"C6","PR","",6,6,8,236,""
2021-01-21,"C6","PR","",6,6,9,241,""
2021-01-21,"D5","Pu","",5,1,1,,""
2021-01-21,"D5","Pu","",5,1,2,,""
2021-01-21,"D5","Pu","",5,1,3,280,""
2021-01-21,"D5","Pu","",5,1,4,274,""
2021-01-21,"D5","Pu","",5,1,5,279,""
2021-01-21,"D5","Pu","",5,1,6,279,""
2021-01-21,"D5","Pu","",5,1,7,280,""
2021-01-21,"D5","Pu","",5,1,8,282,""
2021-01-21,"D5","Pu","",5,1,9,275,""
2021-01-21,"D5","Pu","",5,7,1,,""
2021-01-21,"D5","Pu","",5,7,2,259,""
2021-01-21,"D5","Pu","",5,7,3,264,""
2021-01-21,"D5","Pu","",5,7,4,264,""
2021-01-21,"D5","Pu","",5,7,5,269,""
2021-01-21,"D5","Pu","",5,7,6,266,""
2021-01-21,"D5","Pu","",5,7,7,266,""
2021-01-21,"D5","Pu","",5,7,8,270,""
2021-01-21,"D5","Pu","",5,7,9,268,""
2021-01-21,"D5","Pu","",5,8,1,281,""
2021-01-21,"D5","Pu","",5,8,2,281,""
2021-01-21,"D5","Pu","",5,8,3,279,""
2021-01-21,"D5","Pu","",5,8,4,280,""
2021-01-21,"D5","Pu","",5,8,5,280,""
2021-01-21,"D5","Pu","",5,8,6,280,""
2021-01-21,"D5","Pu","",5,8,7,283,""
2021-01-21,"D5","Pu","",5,8,8,285,""
2021-01-21,"D5","Pu","",5,8,9,285,""
2022-02-22,"X2","C","",2,1,1,256,""
2022-02-22,"X2","C","",2,1,2,260,""
2022-02-22,"X2","C","",2,1,3,250,""
2022-02-22,"X2","C","",2,1,4,252,""
2022-02-22,"X2","C","",2,1,5,252,""
2022-02-22,"X2","C","",2,1,6,257,""
2022-02-22,"X2","C","",2,1,7,260,""
2022-02-22,"X2","C","",2,1,8,,""
2022-02-22,"X2","C","",2,1,9,262,""
2022-02-22,"X2","C","",2,2,1,,""
2022-02-22,"X2","C","",2,2,2,256,""
2022-02-22,"X2","C","",2,2,3,260,""
2022-02-22,"X2","C","",2,2,4,253,""
2022-02-22,"X2","C","",2,2,5,255,""
2022-02-22,"X2","C","",2,2,6,250,""
2022-02-22,"X2","C","",2,2,7,250,""
2022-02-22,"X2","C","",2,2,8,252,""
2022-02-22,"X2","C","",2,2,9,254,""
2022-02-22,"X2","C","",2,8,1,240,""
2022-02-22,"X2","C","",2,8,2,252,""
2022-02-22,"X2","C","",2,8,3,240,""
2022-02-22,"X2","C","",2,8,4,248,""
2022-02-22,"X2","C","",2,8,5,240,""
2022-02-22,"X2","C","",2,8,6,244,""
2022-02-22,"X2","C","",2,8,7,238,""
2022-02-22,"X2","C","",2,8,8,243,""
2022-02-22,"X2","C","",2,8,9,250,""
2022-02-22,"X3","C","",3,1,1,317,""
2022-02-22,"X3","C","",3,1,2,320,""
2022-02-22,"X3","C","",3,1,3,318,""
2022-02-22,"X3","C","",3,1,4,326,""
2022-02-22,"X3","C","",3,1,5,330,""
2022-02-22,"X3","C","",3,1,6,330,""
2022-02-22,"X3","C","",3,1,7,326,""
2022-02-22,"X3","C","",3,1,8,320,""
2022-02-22,"X3","C","",3,1,9,326,""
2022-02-22,"X3","C","",3,2,1,,""
2022-02-22,"X3","C","",3,2,2,315,""
2022-02-22,"X3","C","",3,2,3,318,""
2022-02-22,"X3","C","",3,2,4,319,""
2022-02-22,"X3","C","",3,2,5,320,""
2022-02-22,"X3","C","",3,2,6,320,""
2022-02-22,"X3","C","",3,2,7,320,""
2022-02-22,"X3","C","",3,2,8,325,""
2022-02-22,"X3","C","",3,2,9,319,""
2022-02-22,"X3","C","",3,3,1,315,""
2022-02-22,"X3","C","",3,3,2,315,""
2022-02-22,"X3","C","",3,3,3,300,""
2022-02-22,"X3","C","",3,3,4,300,""
2022-02-22,"X3","C","",3,3,5,303,""
2022-02-22,"X3","C","",3,3,6,,""
2022-02-22,"X3","C","",3,3,7,307,""
2022-02-22,"X3","C","",3,3,8,305,""
2022-02-22,"X3","C","",3,3,9,303,""
2022-02-22,"X4","C","",4,1,1,285,""
2022-02-22,"X4","C","",4,1,2,282,""
2022-02-22,"X4","C","",4,1,3,285,""
2022-02-22,"X4","C","",4,1,4,286,""
2022-02-22,"X4","C","",4,1,5,287,""
2022-02-22,"X4","C","",4,1,6,271,""
2022-02-22,"X4","C","",4,1,7,,""
2022-02-22,"X4","C","",4,1,8,272,""
2022-02-22,"X4","C","",4,1,9,280,""
2022-02-22,"X4","C","",4,2,1,282,""
2022-02-22,"X4","C","",4,2,2,274,""
2022-02-22,"X4","C","",4,2,3,288,""
2022-02-22,"X4","C","",4,2,4,280,""
2022-02-22,"X4","C","",4,2,5,288,""
2022-02-22,"X4","C","",4,2,6,286,""
2022-02-22,"X4","C","",4,2,7,280,""
2022-02-22,"X4","C","",4,2,8,285,""
2022-02-22,"X4","C","",4,2,9,289,""
2022-02-22,"X4","C","",4,3,1,,""
2022-02-22,"X4","C","",4,3,2,,""
2022-02-22,"X4","C","",4,3,3,282,""
2022-02-22,"X4","C","",4,3,4,285,""
2022-02-22,"X4","C","",4,3,5,282,""
2022-02-22,"X4","C","",4,3,6,289,""
2022-02-22,"X4","C","",4,3,7,281,""
2022-02-22,"X4","C","",4,3,8,290,""
2022-02-22,"X4","C","",4,3,9,,""
2022-02-22,"X6","C","",6,5,1,271,""
2022-02-22,"X6","C","",6,5,2,281,""
2022-02-22,"X6","C","",6,5,3,278,""
2022-02-22,"X6","C","",6,5,4,278,""
2022-02-22,"X6","C","",6,5,5,274,""
2022-02-22,"X6","C","",6,5,6,281,""
2022-02-22,"X6","C","",6,5,7,280,""
2022-02-22,"X6","C","",6,5,8,279,""
2022-02-22,"X6","C","",6,5,9,271,""
2022-02-22,"X6","C","",6,6,1,290,""
2022-02-22,"X6","C","",6,6,2,290,""
2022-02-22,"X6","C","",6,6,3,300,""
2022-02-22,"X6","C","",6,6,4,284,""
2022-02-22,"X6","C","",6,6,5,282,""
2022-02-22,"X6","C","",6,6,6,285,""
2022-02-22,"X6","C","",6,6,7,281,""
2022-02-22,"X6","C","",6,6,8,290,""
2022-02-22,"X6","C","",6,6,9,281,""
2022-02-22,"X6","C","",6,7,1,288,""
2022-02-22,"X6","C","",6,7,2,290,""
2022-02-22,"X6","C","",6,7,3,282,""
2022-02-22,"X6","C","",6,7,4,282,""
2022-02-22,"X6","C","",6,7,5,280,""
2022-02-22,"X6","C","",6,7,6,279,""
2022-02-22,"X6","C","",6,7,7,287,""
2022-02-22,"X6","C","",6,7,8,278,""
2022-02-22,"X6","C","",6,7,9,273,""
2022-02-22,"B1","CS","",1,1,1,388,""
2022-02-22,"B1","CS","",1,1,2,384,""
2022-02-22,"B1","CS","",1,1,3,388,""
2022-02-22,"B1","CS","",1,1,4,377,""
2022-02-22,"B1","CS","",1,1,5,390,""
2022-02-22,"B1","CS","",1,1,6,399,""
2022-02-22,"B1","CS","",1,1,7,398,""
2022-02-22,"B1","CS","",1,1,8,398,""
2022-02-22,"B1","CS","",1,1,9,398,""
2022-02-22,"B1","CS","",1,2,1,395,""
2022-02-22,"B1","CS","",1,2,2,390,""
2022-02-22,"B1","CS","",1,2,3,,""
2022-02-22,"B1","CS","",1,2,4,385,""
2022-02-22,"B1","CS","",1,2,5,385,""
2022-02-22,"B1","CS","",1,2,6,391,""
2022-02-22,"B1","CS","",1,2,7,395,""
2022-02-22,"B1","CS","",1,2,8,389,""
2022-02-22,"B1","CS","",1,2,9,393,""
2022-02-22,"B1","CS","",1,3,1,,""
2022-02-22,"B1","CS","",1,3,2,,""
2022-02-22,"B1","CS","",1,3,3,,""
2022-02-22,"B1","CS","",1,3,4,,""
2022-02-22,"B1","CS","",1,3,5,,""
2022-02-22,"B1","CS","",1,3,6,,""
2022-02-22,"B1","CS","",1,3,7,,""
2022-02-22,"B1","CS","",1,3,8,,""
2022-02-22,"B1","CS","",1,3,9,,""
2022-02-22,"B5","CS","",5,3,1,,""
2022-02-22,"B5","CS","",5,3,2,225,""
2022-02-22,"B5","CS","",5,3,3,330,""
2022-02-22,"B5","CS","",5,3,4,328,""
2022-02-22,"B5","CS","",5,3,5,331,""
2022-02-22,"B5","CS","",5,3,6,327,""
2022-02-22,"B5","CS","",5,3,7,,""
2022-02-22,"B5","CS","",5,3,8,337,""
2022-02-22,"B5","CS","",5,3,9,330,""
2022-02-22,"B5","CS","",5,4,1,326,""
2022-02-22,"B5","CS","",5,4,2,325,""
2022-02-22,"B5","CS","",5,4,3,324,""
2022-02-22,"B5","CS","",5,4,4,330,""
2022-02-22,"B5","CS","",5,4,5,330,""
2022-02-22,"B5","CS","",5,4,6,335,""
2022-02-22,"B5","CS","",5,4,7,335,""
2022-02-22,"B5","CS","",5,4,8,336,""
2022-02-22,"B5","CS","",5,4,9,335,""
2022-02-22,"B5","CS","",5,5,1,316,""
2022-02-22,"B5","CS","",5,5,2,310,""
2022-02-22,"B5","CS","",5,5,3,312,""
2022-02-22,"B5","CS","",5,5,4,318,""
2022-02-22,"B5","CS","",5,5,5,,""
2022-02-22,"B5","CS","",5,5,6,320,""
2022-02-22,"B5","CS","",5,5,7,,""
2022-02-22,"B5","CS","",5,5,8,321,""
2022-02-22,"B5","CS","",5,5,9,332,""
2022-02-22,"C2","CS","PR2",3,4,1,,""
2022-02-22,"C2","CS","PR2",3,4,2,,""
2022-02-22,"C2","CS","PR2",3,4,3,,""
2022-02-22,"C2","CS","PR2",3,4,4,,""
2022-02-22,"C2","CS","PR2",3,4,5,,""
2022-02-22,"C2","CS","PR2",3,4,6,,""
2022-02-22,"C2","CS","PR2",3,4,7,,""
2022-02-22,"C2","CS","PR2",3,4,8,,""
2022-02-22,"C2","CS","PR2",3,4,9,,""
2022-02-22,"C2","CS","PR2",3,5,1,,""
2022-02-22,"C2","CS","PR2",3,5,2,,""
2022-02-22,"C2","CS","PR2",3,5,3,,""
2022-02-22,"C2","CS","PR2",3,5,4,,""
2022-02-22,"C2","CS","PR2",3,5,5,,""
2022-02-22,"C2","CS","PR2",3,5,6,,""
2022-02-22,"C2","CS","PR2",3,5,7,,""
2022-02-22,"C2","CS","PR2",3,5,8,,""
2022-02-22,"C2","CS","PR2",3,5,9,,""
2022-02-22,"C2","CS","PR2",3,6,1,,""
2022-02-22,"C2","CS","PR2",3,6,2,,""
2022-02-22,"C2","CS","PR2",3,6,3,,""
2022-02-22,"C2","CS","PR2",3,6,4,,""
2022-02-22,"C2","CS","PR2",3,6,5,,""
2022-02-22,"C2","CS","PR2",3,6,6,,""
2022-02-22,"C2","CS","PR2",3,6,7,,""
2022-02-22,"C2","CS","PR2",3,6,8,,""
2022-02-22,"C2","CS","PR2",3,6,9,,""
2022-02-22,"A2","Fr","",2,1,1,303,""
2022-02-22,"A2","Fr","",2,1,2,300,""
2022-02-22,"A2","Fr","",2,1,3,299,""
2022-02-22,"A2","Fr","",2,1,4,303,""
